,n-xpos,n-ypos,t-xpos,t-ypos,time,c-xpos,c-ypos,c-xvel,c-yvel,c-xacc,c-yacc,c-speed,c-scacc,a-pos,a-vel
0,0.15457398959415475,0.5156592413496011,0.09643040532211461,0.4568036220472282,-0.5,0.12550219745813468,0.48623143169841465,,,,,,,45.34868697568736,
1,0.1539610957540553,0.5114376521211578,0.10016283392133274,0.45876559789155347,-0.44966442953020136,0.12706196483769402,0.4851016250063556,0.031195347591186917,-0.022596133841180643,,,0.038519280573545506,,44.39396689626073,-19.094401588532577
2,0.15294017512536182,0.5147380059126415,0.10366485745628205,0.460663769563408,-0.3993288590604027,0.12830251629082193,0.4877008877380248,0.024811029062558054,0.051985254633383216,-0.12768637057257726,1.4916277694912772,0.0576025508327608,1.4970829008266442,47.65855457234094,65.29175352160422
3,0.15146081332972255,0.5228885133545731,0.10603503099154024,0.4633497670168145,-0.348993288590604,0.1287479221606314,0.4931191401856938,0.008908117396189685,0.1083650489533805,-0.3180582333273674,1.1275958863999458,0.1087305770710928,1.1715944361481945,52.65775590820119,99.98402671720498
4,0.15010857386376686,0.5279868438332849,0.10659497784704847,0.4674115111926665,-0.2986577181208054,0.12835177585540766,0.49769917751297565,-0.007922926104474981,0.09160074654563699,-0.3366208700132933,-0.3352860481548703,0.09194275134982093,0.4751108757077831,54.30885619753431,33.02200578666245
5,0.15002735885853907,0.5278662618552316,0.10578401038104483,0.4718501451348327,-0.24832214765100674,0.12790568461979196,0.4998582034950321,-0.008921824712314064,0.043180519641129456,-0.019977972156781654,-0.9684045380901507,0.04409258704901794,0.9686105867504728,51.6971747095335,-52.23362976001624
6,0.1518009297503314,0.5262568979748958,0.1045801275077019,0.47488149849777417,-0.19798657718120805,0.12819052862901664,0.500569198236335,0.005696880184493658,0.014219894826056345,0.29237409793615443,-0.5792124963014622,0.015318611317628648,0.6488218006631339,47.4128733853897,-85.68602648287595
7,0.1539571316717304,0.5252843243977645,0.10362198257997501,0.4757343910131226,-0.1476510067114094,0.12878955712585272,0.5005093577054436,0.011980569936721475,-0.001196810617827282,0.12567379504455634,-0.30833410887767254,0.012040199818259602,0.33296219824221723,44.549596214124655,-57.26554342530093
8,0.15398023151288134,0.5244174646797859,0.10316198848744726,0.475167096442004,-0.09731543624161076,0.1285711100001643,0.499792280560895,-0.0043689425137682925,-0.014341542890972114,-0.32699024900979534,-0.26289464546289665,0.014992248369814476,0.4195667021589655,44.10236329655409,-8.944658351411334
9,0.1520561711763894,0.5245381937231387,0.10319524825049799,0.4743114315047619,-0.046979865771812124,0.1276257097134437,0.49942481261395033,-0.018908005734412092,-0.00734935893889288,-0.290781264412876,0.13984367904158468,0.02028609764506829,0.32266080998695307,45.789723476400404,33.74720359692631
10,0.1518239759890275,0.5260269597233885,0.10334823512730906,0.47358220043473237,0.003355704697986517,0.1275861055581683,0.4998045800790605,-0.0007920831055080457,0.007595349302202958,0.36231845257808093,0.2988941648219168,0.007636538919465168,0.4696939246394041,47.25217739375777,29.249078347147304
11,0.1553707952867714,0.524645960648051,0.10317077689320728,0.4731733422827575,0.05369127516778516,0.12927078608998932,0.4989096514654042,0.03369361063642051,-0.01789857227312508,0.6897138748385712,-0.5098784315065608,0.03815256593120562,0.857718627558261,44.59800127535998,-53.08352236795585
12,0.16008960615719767,0.5166247668156563,0.10270126053820894,0.47370851965887845,0.10402684563758391,0.13139543334770332,0.49516664323726733,0.042492945154279926,-0.07486016456273781,0.17598669035718828,-1.1392318457922546,0.08607958309753148,1.1527447738550387,36.78993542232424,-156.1613170607147
13,0.16307966960061254,0.5061737105019029,0.10230233385961407,0.4751640569885545,0.15436241610738255,0.1326910017301133,0.49066888374522866,0.02591136764819979,-0.08995518984077355,-0.3316315501216027,-0.3019005055607149,0.09361268692164425,0.44846783640956056,27.031465203377987,-195.1694043789251
14,0.16526167005828826,0.5008159023333423,0.10210460605816452,0.4762349057165052,0.2046979865771812,0.1336831380582264,0.4885254040249237,0.019842726562261936,-0.04286959440609861,-0.12137282171875707,0.9417119086934989,0.04723913549132855,0.9495012800555489,21.266198164156542,-115.3053407844289
15,0.16789530359869065,0.5011313336334831,0.10222935961965282,0.47624594918737584,0.25503355704697983,0.13506233160917175,0.48868864141042945,0.027583871018906914,0.003264747710114424,0.15482288913289954,0.9226868423242607,0.027776402178799005,0.9355859853577185,20.755175924761605,-10.220444787898728
16,0.16871049836975652,0.501721691074969,0.10307127207418716,0.47623600129405025,0.30536912751677847,0.13589088522197185,0.4889788461845096,0.016571072256001962,0.005804095481602989,-0.22025597525809903,0.0507869554297713,0.017558130882107077,0.22603541642566086,21.219657686780913,9.289635240386147
17,0.16545565797526626,0.500135603943802,0.10445774059147112,0.47685436821938354,0.3557046979865771,0.13495669928336868,0.48849498608159275,-0.01868371877206343,-0.009677202058336887,-0.7050958205613078,-0.3096259507987975,0.021041140340566977,0.7700833367766655,20.89048686728907,-6.583416389836856
18,0.16045060332038333,0.4986705735275386,0.10521400983408591,0.47715182904179504,0.40604026845637575,0.1328323065772346,0.4879112012846668,-0.04248785412268141,-0.011675695938518915,-0.47608270701235966,-0.03996987760364057,0.04406290530138705,0.477757611171048,21.284598336184647,7.882229377911543
19,0.15783137354334476,0.4988594402971665,0.10465614307137207,0.4765586076223603,0.4563758389261744,0.1312437583073584,0.4877090239597634,-0.031770965397524,-0.004043546498068151,0.21433777450314828,0.15264298880901528,0.032027246378243425,0.2631360173209126,22.752389766479098,29.355828605889016
20,0.1583286742153367,0.49922866154424644,0.10372640273506306,0.47594511529667793,0.506711409395973,0.13102753847519988,0.48758688842046216,-0.004324396643170525,-0.00244271078602476,0.5489313750870695,0.03201671424086783,0.004966612760385714,0.5498642782958012,23.094409950875114,6.840403687920329
21,0.1599438757432163,0.4982141673957332,0.10353969679248516,0.47590906553547363,0.5570469798657718,0.13174178626785074,0.4870616164656034,0.014284955853017256,-0.010505439097174829,0.3721870499237556,-0.16125456622300138,0.017732011006851463,0.40561833693598776,21.576380599146866,-30.360587034564972
22,0.16169888244008607,0.4962004198215769,0.10379658736141506,0.4759573959981058,0.6073825503355703,0.13274773490075056,0.4860789079098414,0.020118972657996448,-0.019654171115240926,0.11668033609958384,-0.18297464036132194,0.02812578004323399,0.21701156616103887,19.269962826722516,-46.128355448487
23,0.16361235980354089,0.494416754544318,0.10385464560399091,0.47580837427560585,0.6577181208053691,0.13373350270376588,0.4851125644099619,0.019715356060306388,-0.019326869997589036,-0.008072331953801193,0.006546022353037806,0.027608389458430332,0.010392927971405863,17.29643827176648,-39.47049109912072
24,0.16493383782957954,0.4932489990301352,0.10425228394190632,0.47576274264285906,0.7080536912751678,0.13459306088574294,0.4845058708364971,0.017191163639541096,-0.012133871469296453,-0.05048384841530584,0.14385997056585165,0.02104202804187102,0.15246084770204868,16.075091876241736,-24.426927910494882
25,0.16513042984564397,0.4922107069725139,0.10565002795332835,0.475699488223827,0.7583892617449663,0.13539022889948615,0.48395509759817046,0.015943360274864316,-0.011015464766532812,-0.02495606729353561,0.022368134055272826,0.01937862742499704,0.033513261791030334,15.514170615938347,-11.218425206067764
26,0.164831848429738,0.4915855809832683,0.10710083771225318,0.4752901315206912,0.8087248322147651,0.1359663430709956,0.48343785625197977,0.011522283430188685,-0.010344826923813777,-0.08842153689351262,0.013412756854380703,0.015484781546062028,0.08943304888599936,15.762521074912463,4.967009179482318
27,0.16414758233507484,0.4931869370003117,0.10703239627647256,0.4749988170326437,0.8590604026845636,0.1355899893057737,0.4840928770164777,-0.007527075304437636,0.013100415289958312,-0.3809871746925264,0.46890484427544177,0.01510886307463432,0.6041713169831633,17.663884011315492,38.02725872806057
28,0.16228377326192844,0.4979721126334509,0.10554904981881419,0.4753170035926103,0.9093959731543624,0.13391641154037132,0.48664455811303065,-0.033471555308047796,0.0510336219310592,-0.5188896000722032,0.7586641328220178,0.06103093954824872,0.9191396430867702,21.767639599986286,82.07511177341587
29,0.1597218266649796,0.5040131438473175,0.10423035606062415,0.4755086370369675,0.9597315436241609,0.1319760913628019,0.48976089044214255,-0.038806403551388535,0.06232664658223808,-0.10669696486681479,0.22586049302357747,0.0734203502496442,0.24979432463657736,27.1883716340102,108.41464068047827
30,0.1582277484569783,0.5093105497610015,0.10392335978329205,0.4748380497576483,1.0100671140939597,0.13107555412013516,0.49207429975932493,-0.018010744853334537,0.0462681863436476,0.41591317396107996,-0.32116920477180955,0.049650095646457865,0.5254839924946678,32.40743599684399,104.38128725667575
31,0.15823340515902323,0.5147028538793947,0.10418387776655953,0.47430816663357384,1.0604026845637582,0.13120864146279138,0.49450551025648426,0.0026617468531242583,0.048624209943186614,0.4134498341291759,0.04712047199078029,0.048697009034531114,0.4161263080148586,36.773126065185984,87.31380136683995
32,0.15852724082433353,0.5207772995071954,0.10450497760676092,0.4751371573580139,1.110738255033557,0.13151610921554724,0.49795722843260465,0.006149355055117267,0.06903436352240777,0.06975216403986018,0.40820307158442315,0.0693077045828084,0.41411968323082793,40.19244453998339,68.38636949594814
33,0.15856947138560956,0.524966538641714,0.10473184548614073,0.4763919270201758,1.1610738255033557,0.13165065843587515,0.500679232830945,0.002690984406558128,0.054440087966806106,-0.06916741297118278,-0.2918855111120333,0.054506555338875766,0.2999688027349829,42.058130244665634,37.31371409364485
34,0.15918294086098436,0.5257124660040035,0.10481774456783578,0.47653222788750255,1.2114093959731542,0.13200034271441008,0.501122346945753,0.006993685570698682,0.008862282296160373,0.08605402328281109,-0.9115561134129146,0.011289450179642786,0.9156090010608333,42.133352176280546,1.5044386322982461
35,0.16078846087873774,0.5260989510509041,0.10515788593299233,0.4763564768866332,1.261744966442953,0.13297317340586504,0.5012277139687686,0.019456613829099134,0.002107340460313356,0.24925856516800904,-0.13509883671694034,0.019570403815720446,0.28351636282917625,41.8017168214001,-6.632707097608943
