,time,n-xpos,n-ypos,t-xpos,t-ypos,c-xpos,c-ypos,c-xvel,c-yvel,c-xacc,c-yacc,c-speed,c-scacc,a-pos,a-vel
0,-0.5,-0.03838337333753635,0.4992263621845463,-0.041702523470615774,0.42580500149169065,-0.04004294840407606,0.4625156818381185,,,,,,,87.41159928001758,
1,-0.44966442953020136,-0.039986517226089376,0.4984278143954888,-0.041242416861241714,0.42450613762612,-0.040614467043665545,0.4614669760108044,-0.011430372791789711,-0.020974116546281785,,,0.023886544058450518,,89.02666133291973,32.30124105804293
2,-0.3993288590604027,-0.038920691805833414,0.49766721907099293,-0.04192287874323184,0.4261278910388377,-0.04042178527453263,0.4618975550549153,0.0038536353826583436,0.008611580882218473,0.3056801634889611,0.5917139485700051,0.009434502157160546,0.6660073267486963,87.59696135594535,-28.593999539487527
3,-0.348993288590604,-0.03544957285571212,0.4976748608207024,-0.04352003299782807,0.4279155246222571,-0.03948480292677009,0.46279519272147973,0.01873964695525074,0.01795275333128843,0.2977202314518479,0.18682344898139913,0.025951410755130945,0.3514830540794923,83.40078653059126,-83.92349650708184
4,-0.2986577181208054,-0.033369291590288036,0.497338769901733,-0.045002038901703414,0.42522300777692457,-0.039185665245995725,0.4612808888393288,0.005982753615487307,-0.03028607764301916,-0.2551378667952686,-0.9647766194861518,0.0308713433433437,0.9979425116608507,80.83674481480197,-51.28083431578574
5,-0.24832214765100674,-0.03479742887740976,0.4933837792326595,-0.046211433534321,0.4183827195747144,-0.04050443120586538,0.45588324940368696,-0.02637531919739311,-0.1079527887128362,-0.6471614562576083,-1.5533342213963408,0.1111281334930207,1.6827552269496728,81.34686095042264,10.202322712413263
6,-0.19798657718120805,-0.03527036511309032,0.4850001824053098,-0.0480864763302707,0.4119840152487272,-0.041678420721680515,0.44849209882701846,-0.02347979031630268,-0.14782301153337007,0.05791057762180862,-0.7974044564106775,0.14967612799672633,0.799504535386823,80.04460986992702,-26.045021609912453
7,-0.1476510067114094,-0.029249367775852374,0.4757533209551435,-0.05109209947433763,0.40895168447064684,-0.040170733625095004,0.44235250271289517,0.03015374193171022,-0.12279192228246583,1.072670644960258,0.500621785018085,0.12644012152124542,1.1837417303593507,71.8933427090243,-163.0253432180544
8,-0.09731543624161076,-0.01870188622212256,0.4687265459931397,-0.05445045882143667,0.40868107128068587,-0.03657617252177962,0.4387038086369128,0.07189122206630774,-0.0729738815196479,0.8347496026919504,0.9963608152563586,0.10243795778045744,1.2998237470413767,59.232194715393234,-253.22295987262123
9,-0.046979865771812124,-0.009509202451661506,0.4626943090742081,-0.05719063625303399,0.41002573318423113,-0.03334991935234775,0.4363600211292196,0.0645250633886374,-0.04687575015386303,-0.14732317355340696,0.5219626273156974,0.07975474755646252,0.5423551435914966,47.84511478021665,-227.74159870353174
10,0.003355704697986517,-0.002181158137065519,0.45464665340338734,-0.0589274354508574,0.41324901219575455,-0.03055429679396146,0.43394783279957094,0.055912451167725724,-0.04824376659297358,-0.1722522444182334,-0.027360328782211063,0.07384892152672662,0.1744116489750312,36.11156280995736,-234.6710394051857
11,0.05369127516778516,0.006223805890740294,0.4431738158657446,-0.05932580033051047,0.41897756046800044,-0.02655099721988509,0.43107568816687253,0.08006599148152743,-0.05744289265396829,0.48307080627603416,-0.18398252121989422,0.09854059523047011,0.5169206631491979,20.26056192385887,-317.02001772196985
12,0.10402684563758391,0.014376759611990161,0.4286229745210731,-0.057697823284540366,0.42669147032694554,-0.0216605318362751,0.42765722242400933,0.09780930767219975,-0.06836931485726394,0.3548663238134464,-0.21852844406591299,0.11933576111697082,0.41675507032637127,1.535084253423051,-374.5095534087164
13,0.15436241610738255,0.01863623972063476,0.41305948707280704,-0.05341942147219474,0.4345661422016058,-0.017391590875779992,0.42381281463720644,0.08537881920990219,-0.0768881557360579,-0.2486097692459513,-0.17037681757587908,0.11489704635964083,0.30138858195328094,-16.61893348926448,-363.08035485375063
14,0.2046979865771812,0.019470816780295132,0.4003431545601371,-0.04648366442757236,0.4406110580583198,-0.013506423823638614,0.4204771063092284,0.07770334104282756,-0.06671416655956053,-0.15350956334149263,0.20347978352994733,0.10241381366278064,0.25489058111803575,-31.405769331860448,-295.7367168519193
15,0.25503355704697983,0.019331030678139873,0.3934214918921283,-0.038050197662845786,0.44401965960325673,-0.009359583492352956,0.4187205757476925,0.08293680662571315,-0.035130611230718145,0.10466931165771187,0.6316711065768477,0.09007038213927371,0.6402843522115143,-41.405511046050414,-199.99483428379932
16,0.30536912751677847,0.017266164102092123,0.39173235654379357,-0.030603729093001818,0.4454032671960392,-0.006668782495454847,0.4185678118699164,0.05381601993796219,-0.0030552775555225953,-0.5824157337550193,0.641506673503911,0.05390267825353786,0.8664519023439506,-48.269748785850965,-137.28475479601101
17,0.3557046979865771,0.011087179602607286,0.3927873590213793,-0.026607164515621264,0.44595319599584,-0.007759992456506989,0.41937027750860967,-0.021824199221042832,0.016049312773865898,-1.5128043831801001,0.38209180658776987,0.02709014787986846,1.5603112671612767,-54.6635272371613,-127.87556902620665
18,0.40604026845637575,0.0024525813623517303,0.39457612115129076,-0.026411973059047095,0.44671962332351256,-0.011979695848347682,0.42064787223740163,-0.08439406783681387,0.025551894575839285,-1.251397372315421,0.19005163603946773,0.0881774234283331,1.2657468182062395,-61.03284279340348,-127.3863111248437
19,0.4563758389261744,-0.0044406251006559195,0.3954232580762882,-0.027868127748207763,0.44828516454387696,-0.016154376424431842,0.4218542113100826,-0.08349361152168319,0.02412678145361946,0.018009126302613587,-0.028502262444396465,0.08690963553165129,0.033715094462758693,-66.097889048006,-101.30092509205028
20,0.506711409395973,-0.008208953275755028,0.39428534851768426,-0.028068745203480037,0.4504195267088828,-0.018138849239617533,0.42235243761328356,-0.039689456303713816,0.009964526064019097,0.8760831043593875,-0.2832451077920073,0.040921201367566475,0.9207330757782558,-70.51665634149771,-88.37534586983423
21,0.5570469798657718,-0.011542070521811804,0.39225429619203994,-0.025550061673729595,0.45213411393517605,-0.0185460660977707,0.422194205063608,-0.00814433716306337,-0.0031646509935112643,0.6309023828130089,-0.2625835411506072,0.008737576536797085,0.6833651532836051,-76.83328360883797,-126.33254534680532
22,0.6073825503355703,-0.01702172150670703,0.3913833368897924,-0.0214416657664716,0.45250470341163884,-0.019231693636589317,0.42194402015071564,-0.013712550776372318,-0.005003698257847189,-0.11136427226617895,-0.03678094528671849,0.014596953279714641,0.11728102605946203,-85.86389977538472,-180.612323330935
23,0.6577181208053691,-0.02372352242342759,0.39163250662398175,-0.018239258292987726,0.4513393549678726,-0.020981390358207657,0.42148593079592717,-0.0349939344323668,-0.009161787095769425,-0.42562767311988964,-0.08316177675844472,0.036173385103484494,0.43367591268027905,84.7519265030336,3412.3165255683666
24,0.7080536912751678,-0.02915411852117252,0.3908102713610208,-0.016662116684996897,0.44894630703352706,-0.02290811760308471,0.41987828919727394,-0.038534544897541045,-0.03215283197306462,-0.07081220930348492,-0.45982089754590394,0.050186808569072545,0.4652414715030908,77.87294559844939,-137.5796180916842
25,0.7583892617449663,-0.03286535894731851,0.3873531128284517,-0.014796618910542396,0.4456957945097123,-0.023830988928930454,0.416524453669082,-0.0184574265169149,-0.06707671056383924,0.40154236761252293,-0.6984775718154923,0.06956983321593042,0.8056718881263866,72.79223653640874,-101.61418124081308
26,0.8087248322147651,-0.036212573672431705,0.3819535363504253,-0.0116499825168949,0.44201541421467494,-0.023931278094663302,0.4119844752825501,-0.0020057833146569504,-0.09079956773063724,0.32903286404515897,-0.4744571433359601,0.09082171913576585,0.5773839333444254,67.75765883761288,-100.69155397591715
27,0.8590604026845636,-0.03983307084726997,0.3769606281182155,-0.009727650354222437,0.43837653694952766,-0.024780360600746204,0.4076685825338716,-0.016981650121658046,-0.08631785497356992,-0.2995173361400219,0.08963425514134649,0.08797243050008711,0.3126418627489909,63.886401154080055,-77.4251536706565
