,time,n-xpos,n-ypos,t-xpos,t-ypos,c-xpos,c-ypos,c-xvel,c-yvel,c-xacc,c-yacc,c-speed,c-scacc,a-pos,a-vel
0,-0.5,0.0385243152635279,0.45107233012587883,0.1274664440344459,0.4680615515657205,0.0829953796489869,0.45956694084579963,,,,,,,10.814048737839144,
1,-0.4488372093023272,0.037171721347204395,0.45453807835618876,0.1257669456477686,0.46617530226766485,0.0814693334974865,0.46035669031192683,-0.030520923030007974,0.015794989322543973,,,0.03436580321050199,,7.483116124018419,-66.6186522764145
2,-0.39767441860465436,0.03709915121261707,0.45533649743333354,0.12576053690296085,0.46672972208333324,0.08142984405778896,0.4610331097583334,-0.0007897887939509185,0.01352838892813124,0.5946226847211411,-0.045332007888254644,0.013551423295352942,0.596348160158274,7.322531027933849,-3.2117019216914144
3,-0.34651162790698153,0.03777786601986559,0.4534567884899669,0.12651803002476134,0.4682496036631749,0.08214794802231346,0.46085319607657094,0.014362079290489993,-0.0035982736352491163,0.30303736168881823,-0.34253325126760714,0.014805974966223955,0.4573408693778387,9.464073540770888,42.830850256740796
4,-0.2953488372093087,0.037832337542427624,0.4512007693112265,0.12646511415895204,0.46788649166857155,0.08214872585068983,0.459543630489899,1.5556567527497123e-05,-0.026191311733438916,-0.2869304544592499,-0.451860761963796,0.026191316353420806,0.5352637050078157,10.661537981014302,23.949288804868267
5,-0.24418604651163583,0.03860090199976879,0.45023795640610353,0.12592978891116244,0.4666463356857094,0.08226534545546561,0.4584421460459065,0.0023323920955156674,-0.022029688879849907,0.046336710559763405,0.08323245707178017,0.022152815735933133,0.0952613912123113,10.641338253277262,-0.40399455474080526
6,-0.193023255813963,0.04482046202352138,0.44872775706166274,0.12559976909734302,0.46877016781057107,0.0852101155604322,0.4587489624361169,0.058895402099331806,0.0061363278042081415,1.1312602000763228,0.563320333681161,0.059214212038687764,1.263756083512707,13.934450780574602,65.86225054594681
7,-0.1418604651162902,0.0588991175544849,0.4412066990099066,0.12432415488304495,0.47487169224425235,0.09161163621876492,0.4580391956270795,0.1280304131666543,-0.014195336180747864,1.38270022134645,-0.4066332796991201,0.12881496133954573,1.4412531097175072,27.228459518490478,265.88017475831754
8,-0.09069767441861737,0.07642193495509414,0.42219849577074386,0.12081843106073399,0.477645087801511,0.09862018300791406,0.44992179178612746,0.1401709357829828,-0.16234807681904107,0.2428104523265695,-2.963054812765864,0.21448727068317677,2.972986838049234,51.31548650317151,481.7405396936207
9,-0.03953488372094455,0.09130561896260689,0.3906784710293873,0.1165872979331493,0.4665957194358869,0.10394645844787809,0.4286370952326371,0.10652550879928058,-0.42569393106980713,-0.6729085396740442,-5.266917085015321,0.4388200166065938,5.309728946301548,71.58140243102572,405.3183185570842
10,0.01162790697672833,0.10301546433542975,0.3508358267223787,0.11544918650390379,0.43763387212164134,0.10923232541966676,0.39423484942201004,0.10571733943577355,-0.6880449162125413,-0.01616338727014055,-5.247019702854683,0.6961192157836914,5.247044598365187,81.84790326770911,205.33001673366783
11,0.06279069767440115,0.11385006086976304,0.3085069602276576,0.12019020644969934,0.3968518884792444,0.11702013365973118,0.352679424353451,0.1557561648012884,-0.8311085013711805,1.000776507310297,-2.8612717031727852,0.8455775091173225,3.0312422168083972,85.89515925981304,80.94511984207855
12,0.11395348837207397,0.1225392056995715,0.2671690165010836,0.1292800451289868,0.3541057296937678,0.12590962541427914,0.3106373730974257,0.17778983509095903,-0.8408410251205067,0.4406734057934125,-0.1946504749865241,0.8594317046673198,0.481748749854159,85.56630998793408,-6.57698543757931
13,0.1651162790697468,0.1267901890991684,0.2273719266880627,0.13657664302282757,0.3149262813020771,0.13168341606099798,0.2711491039950699,0.11547581293437692,-0.7897653820471151,-1.246280443131642,1.0215128614678326,0.7981629044580315,1.611429014594376,83.62219422750286,-38.882315208624334
14,0.21627906976741962,0.1285314956236412,0.18970319293652563,0.13684732529086324,0.2796775421928278,0.13268941045725222,0.2346903675646767,0.02011988792508468,-0.7291747286078643,-1.9071185001858448,1.211813068785017,0.7294522566491041,2.2595556836310244,84.71947095872628,21.945534624468337
15,0.26744186046509244,0.1299015735162227,0.15650191467082006,0.1326625045857076,0.24629538628620629,0.13128203905096514,0.20139865047851319,-0.028147428125741558,-0.6658343417232704,-0.9653463210165247,1.2668077376918774,0.6664290272250711,1.5927006510252173,88.23884886410835,70.38755810764144
16,0.31860465116276526,0.12807393586925359,0.12814307906064665,0.13180841547202748,0.21118046940875468,0.12994117567064054,0.16966177423470066,-0.026817267606492057,-0.6347375248762505,0.026603210384990028,0.6219363369403985,0.6353037787766628,0.622505050589655,87.42494514353864,-16.278074411394243
17,0.3697674418604381,0.12071650978986909,0.09952166122819038,0.13681642370035346,0.17213574528657422,0.12876646674511127,0.1358287032573823,-0.023494178510585217,-0.6766614195463672,0.06646178191813679,-0.838477893402334,0.6770691642117458,0.8411078088926234,77.49867706413757,-198.52536158802138
