,n-xpos,n-ypos,t-xpos,t-ypos,time,c-xpos,c-ypos,c-xvel,c-yvel,c-xacc,c-yacc,c-speed,c-scacc,a-pos,a-vel
0,-0.09170265017003008,0.47171333594196185,-0.1347840980865877,0.4038270004060745,-0.5,-0.1132433741283089,0.43777016817401815,,,,,,,57.60031928286461,
1,-0.09179748115579556,0.4717497715315116,-0.13186796437346526,0.4025863577085774,-0.4488372093023245,-0.11183272276463041,0.43716806462004454,0.02821302727356978,-0.012042071079472194,,,0.030675501362198675,,59.9137333157598,46.26828065790377
2,-0.09207812953793126,0.47278199638975005,-0.13085749307210395,0.4021474365516284,-0.397674418604649,-0.11146781130501761,0.4374647164706892,0.007298229192256034,0.005933037012892939,-0.4182959616262749,0.35950216184730266,0.009405587570112551,0.5515553606717409,61.232596740066356,26.37726848613113
3,-0.09263378028239873,0.4739107906435628,-0.13130517371495654,0.40217097597366996,-0.34651162790697354,-0.11196947699867763,0.43804088330861635,-0.010033313873200334,0.011523336758543223,-0.34663086130912735,0.11180599491300569,0.01527922371486679,0.36421632927477937,61.67308406686675,8.809746536007879
4,-0.09324633464633336,0.47370298447432985,-0.13163437191863112,0.40195267522546574,-0.29534883720929805,-0.11244035328248224,0.43782782984989776,-0.009417525676092275,-0.0042610691743716345,0.012315763942161162,-0.31568811865829716,0.010336658085118102,0.3159282613244566,61.85221189689297,3.582556600524356
5,-0.09345762967576612,0.47227820098212997,-0.1314301443546948,0.40164096637231944,-0.24418604651162262,-0.11244388701523046,0.4369595836772247,-7.067465496446435e-05,-0.01736492345346119,0.18693702042255622,-0.2620770855817911,0.017365067274601066,0.32191590266948394,61.738823229375605,-2.2677733503472552
6,-0.09305258169414109,0.4709804256337901,-0.1312102442256918,0.4016969707287959,-0.19302325581394714,-0.11213141295991644,0.436338698181293,0.006249481106280486,-0.012417709918634001,0.126403115224899,0.09894427069654377,0.013901637807146969,0.16052325763648714,61.156351960167385,-11.649425384164402
7,-0.09246431949558052,0.47087853224121967,-0.13104988471037715,0.4017142039028592,-0.14186046511627165,-0.11175710210297884,0.4362963680720394,0.007486217138751861,-0.0008466021850717098,0.0247347206494275,0.23142215467124583,0.007533935379886815,0.23274024163923016,60.84361883232462,-6.254662556855237
8,-0.09245486179251765,0.47196463240174835,-0.1307672576903235,0.4009781706850279,-0.09069767441859616,-0.11161105974142058,0.43647140154338815,0.002920847231165369,0.0035006694269745786,-0.09130739815172983,0.08694543224092577,0.0045591704272554805,0.12608151785571084,61.643636835765314,16.00036006881382
9,-0.09311954625672685,0.4730153184117643,-0.13074671765451462,0.39991326912165653,-0.03953488372092068,-0.11193313195562074,0.4364642937667104,-0.006441444284003284,-0.00014215553355456656,-0.18724583030337305,-0.0728564992105829,0.006443012700564757,0.20092055754258012,62.764161421175864,22.410491708210998
