,n-xpos,n-ypos,t-xpos,t-ypos,time,c-xpos,c-ypos,c-xvel,c-yvel,c-xacc,c-yacc,c-speed,c-scacc,a-pos,a-vel
0,0.1144908507509611,0.1830203066356954,0.027917462222384913,0.17008108918436127,-0.5,0.07120415648667301,0.17655069791002834,,,,,,,8.500477649858214,
1,0.10367608936129684,0.16578991946055213,0.025090118408895,0.17023890996583427,-0.4488095238095243,0.06438310388509592,0.1680144147131932,-0.13642105203154176,-0.17072566393670274,,,0.21853593700812823,,-3.240229372809637,-234.814140453357
2,0.10390174083032358,0.1529493321397795,0.0275595926162867,0.16731932074648714,-0.3976190476190487,0.06573066672330515,0.1601343264431333,0.026951256764184417,-0.15760176540119797,3.2674461759145235,0.2624779707100955,0.1598896078509896,3.2779718115942567,-10.660132210863537,-148.398056761078
3,0.11385105898620262,0.14506865796714388,0.03382784449646997,0.16001879735422797,-0.3464285714285731,0.0738394517413363,0.1525437276606859,0.16217570036062307,-0.15181197564894777,2.704488871928773,0.11579579504500392,0.22214372315664313,2.706966701778334,-10.582152791040938,1.5595883964519786
4,0.1240554144730846,0.1421816545509463,0.04139927247592248,0.14788529704025208,-0.2952380952380974,0.08272734347450354,0.1450334757955992,0.17775783466334488,-0.1502050373017344,0.31164268605443635,0.03213876694426743,0.23272172441569886,0.31329549009189694,-3.9474069477749945,132.69491686531887
5,0.12841642730837288,0.14621242092091555,0.054542209187147875,0.1304490911627252,-0.24404761904762173,0.09147931824776037,0.13833075604182038,0.17503949546513659,-0.13405439507557626,-0.05436678396416594,0.3230128445231628,0.2204754086327277,0.3275561706418477,12.04516895042319,319.85151796396366
6,0.12696472001495981,0.15617915878172883,0.07770704393822352,0.10985856249923026,-0.1928571428571461,0.10233588197659166,0.13301886064047955,0.21713127457662573,-0.10623790802681665,0.8418355822297829,0.5563297409751922,0.2417281189708479,1.009053976852419,43.23987887511551,623.8941984938464
7,0.12192537017569255,0.16559925441734002,0.10407492917163891,0.09250027302974054,-0.1416666666666705,0.11300014967366573,0.12904976372354027,0.2132853539414814,-0.0793819383387856,-0.07691841270288657,0.5371193937606211,0.22757885301663192,0.5425990097360193,76.27719266778094,660.7462758533086
8,0.1162339492101222,0.16912318039863725,0.12067176512982203,0.0835438291480946,-0.09047619047619482,0.11845285716997211,0.1263335047733659,0.10905414992612772,-0.0543251790034871,-2.0846240803070737,0.5011351867059699,0.12183608943934164,2.1440135334346517,-87.03152020161846,-3266.1742573879883
9,0.1132110369567976,0.16843457754875646,0.123919099669313,0.08075962251939908,-0.03928571428571914,0.1185650683130553,0.12459710003407777,0.0022442228616637028,-0.03472809478576283,-2.1361985412892803,0.3919416843544854,0.03480053309507976,2.171856922483864,-83.03674314920238,79.89554104832166
10,0.11379072955085062,0.16821153988802195,0.12146087856970318,0.07811964877285753,0.011904761904756533,0.1176258040602769,0.12316559433043975,-0.01878528505556809,-0.02863011407276045,-0.42059015834463587,0.12195961426004764,0.03424281481476407,0.43791577821177613,-85.1337466797815,-41.940070611582314
11,0.11538822078326036,0.16938151296122492,0.12022229350083172,0.07422717050974055,0.0630952380952321,0.11780525714204604,0.12180434173548274,0.003589061635382862,-0.02722505189914015,0.44748693381901905,0.028101243472405946,0.027460604769987348,0.44836841528306004,-87.0917348815685,-39.15976403574007
12,0.11537391966815749,0.1696409097060088,0.12063548350054518,0.07236547370179351,0.11428571428570777,0.11800470158435133,0.12100319170390117,0.003988888846105931,-0.016023000631631423,0.007996544214461387,0.22404102535017456,0.016512049644664024,0.22418368754066698,-86.90392627488978,3.756172133574296
