,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,343,676,445,710
1,-0.44886363636363635,405,679,456,646
2,-0.3977272727272727,376,673,437,571
3,-0.34659090909090906,366,634,366,634
4,-0.2954545454545454,366,634,366,634
5,-0.24431818181818182,366,634,366,634
6,-0.19318181818181818,366,634,366,634
7,-0.14204545454545453,366,634,366,634
8,-0.09090909090909088,366,634,366,634
9,-0.03977272727272724,438,634,438,634
10,0.011363636363636354,512,606,512,606
11,0.0625,572,610,572,610
12,0.11363636363636365,269,549,269,549
13,0.1647727272727273,358,520,420,515
14,0.21590909090909094,506,534,344,556
15,0.2670454545454546,507,466,300,497
16,0.31818181818181823,474,488,402,450
17,0.3693181818181819,474,413,377,583
18,0.4204545454545455,550,746,592,561
19,0.47159090909090917,509,705,539,486
20,0.5227272727272727,491,555,594,540
21,0.5738636363636365,477,605,535,569
22,0.625,457,600,493,576
23,0.6761363636363638,445,584,475,556
24,0.7272727272727273,417,583,475,530
25,0.778409090909091,414,539,455,500
26,0.8295454545454546,389,514,433,481
27,0.8806818181818183,393,491,419,467
28,0.9318181818181819,369,479,381,451
29,0.9829545454545456,361,466,365,437
30,1.0340909090909092,364,457,361,439
31,1.085227272727273,362,457,361,440
32,1.1363636363636365,364,461,361,434
33,1.1875,367,461,365,430
34,1.2386363636363638,367,465,363,428
35,1.2897727272727273,346,465,342,415
36,1.340909090909091,323,457,326,412
37,1.3920454545454546,288,446,290,391
38,1.4431818181818183,263,451,272,342
39,1.4943181818181819,219,471,218,315
40,1.5454545454545454,201,417,195,328
41,1.5965909090909092,185,417,174,357
42,1.647727272727273,427,323,447,312
43,1.6988636363636367,431,323,448,314
44,1.75,423,328,439,313
