,n-xpos,n-ypos,t-xpos,t-ypos,time,c-xpos,c-ypos,c-xvel,c-yvel,c-xacc,c-yacc,c-speed,c-scacc,a-pos,a-vel
0,-0.04536047020627684,0.5145726265038967,-0.10255803981671395,0.4627421363727442,-0.5,-0.07395925501149539,0.48865738143832044,,,,,,,42.18179915340579,
1,-0.041246704932188766,0.491908215499993,-0.11284271844989155,0.45881523104060873,-0.4489583333333324,-0.07704471169104016,0.47536172327030085,-0.06170913359089536,-0.2659131633603917,,,0.27297953699292066,,24.807241699610238,-347.49114907591104
2,-0.039675907048885205,0.46988175286247474,-0.11690579537790298,0.460109116742735,-0.39791666666666475,-0.07829085121339409,0.46499543480260486,-0.024922790447078624,-0.2073257693539199,0.7357268628763347,1.1717478801294368,0.20881839028654486,1.3835776491927303,7.2118530603031425,-351.9077727861419
3,-0.04053538714567556,0.45550148625426734,-0.11519195216525774,0.46536014841629164,-0.34687499999999716,-0.07786366965546665,0.46043081733527946,0.008543631158548781,-0.09129234934650787,0.6693284321125481,2.3206684001482403,0.09169125739446571,2.4152644520799034,-7.522584229115029,-294.6887457883634
4,-0.04174957981803081,0.45224889610983104,-0.1131585578547436,0.4690369016382898,-0.2958333333333295,-0.07745406883638721,0.4606428988740604,0.008192016381588785,0.004241630775618788,-0.007032295539199929,1.9106796024425332,0.009224996695549298,1.9106925436528264,-13.229794352332917,-114.14420246435775
5,-0.04250757136657157,0.45204108371319013,-0.11443109272020696,0.46839209354102557,-0.2447916666666619,-0.07846933204338927,0.46021658862710785,-0.020305264140041135,-0.008526204939051096,-0.5699456104325984,-0.2553567142933977,0.022022713785079705,0.6245358679740557,-12.807867879254584,8.43852946156666
6,-0.045030711444418114,0.4454817942606271,-0.117374449052181,0.4661633014906351,-0.19374999999999432,-0.08120258024829956,0.45582254787563115,-0.054664964098205815,-0.08788081502953404,-0.6871939991632936,-1.587092201809659,0.10349539096072495,1.7294788953702418,-15.954085454196612,-62.924351498840565
7,-0.052295533720229555,0.4330947027503918,-0.11758558714900824,0.4669359805637415,-0.14270833333332666,-0.0849405604346189,0.4500153416570667,-0.07475960372638674,-0.11614412437128907,-0.40189279256361843,-0.5652661868351005,0.13812478407331483,0.6935731242584868,-27.39870554097956,-228.89240173565895
8,-0.06404799414362328,0.41994338199065834,-0.1124720035593521,0.47172436630648484,-0.09166666666665907,-0.08825999885148769,0.44583387414857156,-0.06638876833737595,-0.08362935016990258,0.16741670778021578,0.6502954840277297,0.1067770423414788,0.6715002387124114,-46.91875253893779,-390.4009399591646
9,-0.07630731107987673,0.4055810405650069,-0.103928566388207,0.4750964682847998,-0.040624999999991473,-0.09011793873404186,0.44033875442490333,-0.03715879765108343,-0.10990239447336458,0.5845994137258503,-0.52546088606924,0.11601427737073228,0.7860442845777067,-68.33009943024227,-428.2269378260896
10,-0.085654167290755,0.38556386303036694,-0.09733087733352086,0.46791131268857233,0.010416666666676178,-0.09149252231213793,0.42673758785946964,-0.027491671561921394,-0.27202333130867395,0.19334252178324074,-3.2424187367061874,0.2734090064016494,3.248178042360494,-81.92937282246054,-271.9854678443653
11,-0.09301134557410366,0.3584579601817259,-0.09748620109035255,0.4455854318649219,0.06145833333334383,-0.09524877333222811,0.4020216960233239,-0.07512502040180363,-0.49431783672291507,-0.9526669767976448,-4.445890108284822,0.49999389235549063,4.54681352417554,-87.05987964953447,-102.6101365414786
12,-0.10171144297222737,0.32645828397014703,-0.10483371375309125,0.41371736899406153,0.11250000000001137,-0.10327257836265931,0.37008782648210425,-0.16047610060862388,-0.6386773908243926,-1.707021604136405,-2.88719108202955,0.6585297171857949,3.354071421591882,-87.95073888495598,-17.817184708430318
13,-0.11218514848307035,0.2924266395111722,-0.1154530109849424,0.38224609044734265,0.16354166666667902,-0.11381907973400637,0.33733636497925745,-0.21093002742694128,-0.655029230056936,-1.009078536366348,-0.32703678465086927,0.6881531578793435,1.0607509373411037,-87.91635131012676,0.6877514965844966
14,-0.1205043740529827,0.25916165202156777,-0.12489975107272624,0.35458980163026327,0.21458333333334667,-0.12270206256285447,0.3068757268259155,-0.17765965657696198,-0.6092127630668387,0.665407416999586,0.9163293398019468,0.6345889569308437,1.1324427091822051,-87.3628463811879,11.070098578777277
15,-0.1232366066964074,0.2281099047667663,-0.13165490167277916,0.3273505396458751,0.2656250000000142,-0.12744575418459328,0.2777302222063207,-0.09487383243477615,-0.5829100923918962,1.6557164828437165,0.5260534134988504,0.5905804093374508,1.7372763929249022,-85.1513727660206,44.22947230334586
