,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,223,891,142,754
1,-0.4488372093023245,225,888,145,754
2,-0.397674418604649,222,887,145,754
3,-0.34651162790697354,225,887,148,758
4,-0.29534883720929805,222,888,145,760
5,-0.24418604651162262,225,890,151,754
6,-0.19302325581394714,224,887,145,757
7,-0.14186046511627165,224,884,146,752
8,-0.09069767441859616,224,888,147,755
9,-0.03953488372092068,222,890,143,754
10,0.011627906976754754,224,889,144,759
11,0.06279069767443024,228,891,147,750
12,0.11395348837210573,223,890,143,758
13,0.1651162790697812,222,894,148,755
14,0.2162790697674567,224,887,141,758
15,0.2674418604651322,219,860,129,771
16,0.3186046511628077,220,850,119,787
17,0.36976744186048316,226,849,118,793
18,0.42093023255815865,222,848,117,794
19,0.47209302325583413,222,845,117,794
20,0.5232558139535095,221,844,115,797
21,0.574418604651185,219,840,118,799
22,0.6255813953488605,213,818,115,800
23,0.676744186046536,207,786,114,819
24,0.7279069767442115,197,758,116,828
25,0.7790697674418869,174,715,131,838
26,0.8302325581395624,160,675,155,822
27,0.8813953488372379,142,623,153,788
28,0.9325581395349134,140,567,136,741
29,0.9837209302325889,139,494,138,679
30,1.0348837209302644,143,411,125,593
31,1.0860465116279399,132,325,120,508
32,1.1372093023256153,143,238,116,412
33,1.1883720930232908,158,181,110,345
34,1.2395348837209663,187,150,124,285
35,1.2906976744186418,212,125,125,212
36,1.3418604651163173,217,117,121,209
37,1.3930232558139928,216,121,126,207
38,1.4441860465116683,213,116,125,210
39,1.4953488372093438,211,118,122,208
40,1.546511627907019,212,117,120,207
41,1.5976744186046945,212,123,125,207
42,1.64883720930237,212,117,119,206
43,1.7000000000000455,210,120,123,203
