,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,476,742,634,746
1,-0.4486111111111136,478,739,634,747
2,-0.39722222222222725,476,741,631,744
3,-0.34583333333334093,477,737,628,749
4,-0.29444444444445456,476,735,631,750
5,-0.24305555555556818,486,730,628,757
6,-0.19166666666668186,511,702,631,768
7,-0.1402777777777955,518,694,632,766
8,-0.08888888888890911,528,687,631,763
9,-0.03750000000002274,531,676,627,764
10,0.013888888888863637,519,623,615,758
11,0.06527777777775001,492,565,574,722
12,0.11666666666663628,468,507,537,643
13,0.16805555555552265,430,423,507,587
14,0.21944444444440903,424,348,465,511
15,0.2708333333332954,411,279,439,458
16,0.3222222222221818,410,227,415,402
17,0.37361111111106815,436,177,391,350
18,0.4249999999999545,470,153,384,251
19,0.4763888888888409,469,153,382,251
20,0.5277777777777273,467,154,377,252
21,0.5791666666666135,467,150,382,248
22,0.6305555555555,469,150,383,250
23,0.6819444444443863,466,149,378,250
24,0.7333333333332726,472,151,374,256
25,0.784722222222159,473,148,380,252
26,0.8361111111110453,471,151,378,247
27,0.8874999999999318,475,151,376,248
28,0.938888888888818,473,150,376,252
29,0.9902777777777045,472,146,379,251
30,1.0416666666665908,469,151,374,253
31,1.0930555555554773,468,143,378,253
32,1.1444444444443636,478,149,379,249
33,1.1958333333332498,473,148,379,252
34,1.2472222222221363,469,143,373,258
35,1.2986111111110226,469,150,376,253
36,1.349999999999909,469,148,379,257
