,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,361,450,185,468
1,-0.4489130434782604,358,450,182,470
2,-0.3978260869565208,359,448,185,467
3,-0.3467391304347811,362,453,185,471
4,-0.2956521739130415,361,455,184,471
5,-0.24456521739130188,360,451,184,475
6,-0.1934782608695622,359,446,182,475
7,-0.1423913043478226,351,445,177,477
8,-0.09130434782608299,331,434,178,479
9,-0.040217391304343375,301,419,182,472
10,0.010869565217396238,294,383,198,449
11,0.061956521739135906,306,359,235,409
12,0.11304347826087557,304,322,250,390
13,0.16413043478261513,306,296,257,363
14,0.2152173913043548,306,280,254,335
15,0.26630434782609436,301,248,262,320
16,0.317391304347834,307,240,260,284
17,0.3684782608695737,318,226,270,275
18,0.41956521739131325,326,209,275,244
19,0.4706521739130529,337,196,287,234
20,0.5217391304347925,347,188,284,221
21,0.5728260869565323,355,174,290,205
22,0.6239130434782718,360,159,309,199
23,0.6750000000000114,370,157,321,184
24,0.7260869565217511,378,153,330,170
25,0.7771739130434907,386,152,328,163
26,0.8282608695652303,392,151,323,163
27,0.8793478260869698,394,151,323,163
28,0.9304347826087096,395,153,323,164
29,0.9815217391304492,398,152,331,166
30,1.0326086956521887,402,153,321,165
31,1.0836956521739285,404,149,331,160
32,1.134782608695668,406,152,343,148
33,1.1858695652174076,435,159,344,142
34,1.2369565217391474,431,157,346,143
35,1.288043478260887,428,158,344,144
36,1.3391304347826265,434,162,342,143
37,1.3902173913043663,436,163,342,147
38,1.4413043478261058,435,162,346,146
39,1.4923913043478454,435,163,343,144
40,1.543478260869585,437,162,336,146
41,1.5945652173913247,436,161,344,142
42,1.6456521739130645,436,161,337,143
43,1.6967391304348038,439,163,341,142
44,1.7478260869565436,426,160,343,145
45,1.7989130434782834,425,162,341,144
46,1.8500000000000227,423,164,345,144
