,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,567,873,614,716
1,-0.44886363636363635,554,843,640,719
2,-0.3977272727272727,557,775,657,721
3,-0.34659090909090906,549,744,658,712
4,-0.2954545454545454,549,735,665,720
5,-0.24431818181818182,548,741,664,723
6,-0.19318181818181818,550,736,665,724
7,-0.14204545454545453,559,698,665,734
8,-0.09090909090909088,564,655,663,739
9,-0.03977272727272724,562,603,642,735
10,0.011363636363636354,563,548,619,685
11,0.0625,561,456,608,615
12,0.11363636363636365,571,368,595,544
13,0.1647727272727273,573,316,594,486
14,0.21590909090909094,573,275,599,453
15,0.2670454545454546,590,222,626,390
16,0.31818181818181823,582,182,639,333
17,0.3693181818181819,574,139,651,266
18,0.4204545454545455,553,68,653,169
19,0.47159090909090917,540,68,663,143
20,0.5227272727272727,512,70,657,91
21,0.5738636363636365,483,66,645,58
22,0.625,486,89,640,49
23,0.6761363636363638,491,94,639,39
24,0.7272727272727273,487,92,635,39
25,0.778409090909091,489,94,644,42
26,0.8295454545454546,487,97,640,41
27,0.8806818181818183,483,89,649,38
28,0.9318181818181819,491,92,641,39
29,0.9829545454545456,492,92,642,41
30,1.0340909090909092,485,84,649,43
31,1.085227272727273,486,83,650,40
32,1.1363636363636365,483,85,646,43
33,1.1875,491,89,643,44
34,1.2386363636363638,485,88,646,44
35,1.2897727272727273,485,91,649,42
36,1.340909090909091,484,89,642,46
37,1.3920454545454546,485,89,641,43
38,1.4431818181818183,481,93,644,41
39,1.4943181818181819,492,90,644,42
40,1.5454545454545454,482,87,641,43
41,1.5965909090909092,483,89,640,39
42,1.647727272727273,482,87,643,35
43,1.6988636363636367,483,92,646,42
44,1.75,484,85,648,36
