,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,327,942,265,816
1,-0.44880952380952166,320,935,258,802
2,-0.3976190476190433,314,929,234,800
3,-0.3464285714285649,325,898,223,795
4,-0.2952380952380866,325,877,199,810
5,-0.24404761904760824,317,872,180,803
6,-0.19285714285712985,308,844,174,805
7,-0.1416666666666515,280,784,174,818
8,-0.09047619047617317,266,744,170,826
9,-0.03928571428569483,245,701,192,827
10,0.011904761904783512,206,646,197,790
11,0.06309523809526185,177,583,174,737
12,0.1142857142857403,133,500,170,663
13,0.16547619047621864,136,429,120,591
14,0.21666666666669698,139,383,111,532
15,0.2678571428571753,146,331,116,482
16,0.31904761904765366,138,283,116,442
17,0.370238095238132,151,244,104,398
18,0.42142857142861034,176,204,123,361
19,0.4726190476190887,195,173,117,323
20,0.523809523809567,230,144,129,206
21,0.5750000000000455,230,143,128,208
22,0.6261904761905237,231,142,123,206
23,0.6773809523810022,230,139,124,205
24,0.7285714285714806,227,144,128,205
25,0.7797619047619588,228,139,128,208
26,0.8309523809524373,238,143,118,206
27,0.8821428571429155,233,140,121,204
28,0.933333333333394,231,141,123,206
29,0.9845238095238722,237,143,127,203
30,1.0357142857143506,227,141,122,207
31,1.0869047619048289,233,145,118,210
32,1.1380952380953073,230,141,119,206
33,1.1892857142857858,234,141,123,204
34,1.240476190476264,233,141,118,205
35,1.2916666666667425,231,142,122,204
36,1.3428571428572207,234,139,121,208
37,1.3940476190476991,226,142,118,208
38,1.4452380952381774,237,141,125,206
39,1.4964285714286558,234,138,118,204
40,1.547619047619134,227,135,123,204
41,1.5988095238096127,226,137,120,206
42,1.650000000000091,229,142,114,204
