,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,421,945,505,845
1,-0.44966442953020136,429,934,509,845
2,-0.3993288590604027,414,935,513,848
3,-0.348993288590604,407,923,515,852
4,-0.2986577181208054,399,906,511,851
5,-0.24832214765100674,395,891,518,858
6,-0.19798657718120805,387,897,518,857
7,-0.1476510067114094,380,883,516,858
8,-0.09731543624161076,374,884,514,859
9,-0.046979865771812124,366,883,516,868
10,0.003355704697986517,365,878,516,872
11,0.05369127516778516,359,872,512,866
12,0.10402684563758391,360,875,511,862
13,0.15436241610738255,359,877,512,866
14,0.2046979865771812,357,875,511,860
15,0.25503355704697983,364,876,513,861
16,0.30536912751677847,363,882,515,868
17,0.3557046979865771,358,878,514,860
18,0.40604026845637575,359,874,514,868
19,0.4563758389261744,360,871,507,869
20,0.506711409395973,363,876,508,873
21,0.5570469798657718,359,873,511,873
22,0.6073825503355703,359,874,513,868
23,0.6577181208053691,359,877,510,860
24,0.7080536912751678,360,876,515,865
25,0.7583892617449663,358,878,513,870
26,0.8087248322147651,358,874,507,870
27,0.8590604026845636,362,874,510,873
28,0.9093959731543624,360,874,517,861
29,0.9597315436241609,360,874,518,866
30,1.0100671140939597,360,873,512,867
31,1.0604026845637582,362,873,513,864
32,1.110738255033557,360,878,516,865
33,1.1610738255033557,355,872,511,862
34,1.2114093959731542,360,872,512,867
35,1.261744966442953,359,874,511,868
36,1.3120805369127515,359,874,512,871
37,1.3624161073825503,360,875,512,866
38,1.4127516778523488,358,878,512,866
39,1.4630872483221475,361,872,517,866
40,1.513422818791946,357,877,512,866
41,1.563758389261745,360,876,511,861
42,1.6140939597315436,356,870,515,870
43,1.664429530201342,358,874,514,865
44,1.7147651006711406,355,874,515,871
45,1.7651006711409396,355,874,516,858
46,1.8154362416107381,353,875,515,864
47,1.8657718120805367,359,874,511,868
48,1.9161073825503356,355,871,516,869
49,1.9664429530201342,355,875,509,870
50,2.0167785234899327,357,874,503,871
51,2.0671140939597312,355,878,511,864
52,2.11744966442953,355,873,513,865
53,2.1677852348993287,357,879,515,862
54,2.2181208053691273,359,873,512,857
55,2.268456375838926,356,873,512,870
56,2.3187919463087248,360,877,510,867
57,2.3691275167785233,358,877,512,868
58,2.419463087248322,355,873,515,861
59,2.469798657718121,355,877,515,862
60,2.5201342281879193,353,874,510,862
61,2.570469798657718,356,873,513,859
62,2.6208053691275164,357,875,512,870
63,2.6711409395973154,360,876,520,865
64,2.721476510067114,355,878,516,863
65,2.7718120805369124,353,880,513,866
66,2.8221476510067114,360,875,520,863
67,2.87248322147651,355,872,516,865
68,2.9228187919463084,349,878,514,863
69,2.973154362416107,355,870,516,867
70,3.023489932885906,356,876,513,862
71,3.0738255033557045,353,880,513,869
72,3.124161073825503,357,874,514,861
73,3.174496644295302,352,878,517,869
74,3.2248322147651005,354,869,512,868
75,3.275167785234899,350,872,515,871
76,3.3255033557046976,357,877,513,874
77,3.3758389261744965,354,874,519,869
78,3.426174496644295,360,876,513,868
79,3.4765100671140936,349,870,509,868
80,3.526845637583892,351,876,513,872
81,3.577181208053691,352,878,511,875
82,3.62751677852349,352,873,512,873
83,3.677852348993288,352,871,515,871
84,3.728187919463087,355,880,511,879
85,3.7785234899328852,353,872,517,875
86,3.828859060402684,353,879,513,871
87,3.879194630872483,348,900,517,866
88,3.9295302013422813,323,918,499,864
89,3.9798657718120802,280,912,475,877
90,4.030201342281879,238,896,386,942
91,4.080536912751677,218,885,355,952
92,4.130872483221476,204,883,327,951
93,4.181208053691275,181,899,312,941
94,4.231543624161073,176,908,301,941
95,4.281879194630872,178,909,303,946
96,4.332214765100671,182,906,300,948
97,4.382550335570469,179,902,304,944
98,4.432885906040268,183,907,300,947
99,4.483221476510066,178,906,303,944
100,4.533557046979865,189,901,304,944
101,4.583892617449664,181,897,306,941
102,4.6342281879194624,174,907,308,942
103,4.684563758389261,182,896,313,935
104,4.73489932885906,175,901,312,940
105,4.7852348993288585,182,904,312,942
106,4.8355704697986575,169,902,310,942
107,4.885906040268456,193,861,306,935
108,4.9362416107382545,192,864,302,945
109,4.9865771812080535,197,868,301,939
110,5.036912751677852,199,863,302,941
111,5.0872483221476505,199,861,302,939
112,5.1375838926174495,194,862,303,947
113,5.187919463087248,196,862,301,940
114,5.238255033557047,198,869,305,939
115,5.2885906040268456,194,868,312,947
116,5.338926174496644,192,862,306,939
117,5.389261744966443,196,866,308,941
118,5.439597315436242,203,863,309,936
119,5.48993288590604,199,867,310,939
120,5.540268456375839,192,863,306,941
121,5.590604026845638,189,864,311,939
122,5.640939597315436,192,868,312,939
123,5.691275167785235,194,855,309,936
124,5.741610738255033,194,860,305,948
125,5.791946308724832,194,862,309,935
126,5.842281879194631,194,864,311,939
127,5.892617449664429,192,864,313,937
128,5.942953020134228,203,864,308,936
129,5.993288590604027,194,859,308,937
130,6.043624161073825,198,860,308,937
131,6.093959731543624,194,856,312,945
132,6.144295302013423,195,862,311,936
133,6.194630872483221,192,861,311,940
134,6.24496644295302,186,863,309,937
135,6.295302013422818,194,861,312,938
136,6.345637583892617,186,862,307,941
137,6.395973154362416,189,857,307,939
138,6.446308724832214,195,863,310,936
139,6.496644295302013,190,860,310,941
140,6.546979865771812,196,864,316,937
141,6.59731543624161,194,866,306,936
142,6.647651006711409,194,864,309,937
143,6.697986577181208,194,864,311,944
144,6.748322147651006,195,864,311,939
145,6.798657718120805,186,860,311,941
146,6.848993288590604,194,860,308,942
147,6.899328859060402,194,866,308,944
148,6.949664429530201,195,860,309,935
149,7.0,193,863,318,939
