,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,262,895,127,839
1,-0.44893617021276644,267,893,128,845
2,-0.3978723404255329,260,885,130,844
3,-0.3468085106382993,263,881,130,850
4,-0.29574468085106576,258,863,131,854
5,-0.2446808510638322,246,841,132,861
6,-0.19361702127659863,231,822,132,869
7,-0.14255319148936507,208,798,137,872
8,-0.09148936170213151,189,771,143,874
9,-0.04042553191489795,187,748,150,868
10,0.010638297872335611,182,725,148,855
11,0.06170212765956917,175,686,157,829
12,0.11276595744680273,160,648,151,809
13,0.1638297872340363,160,612,136,756
14,0.21489361702126986,161,570,129,722
15,0.2659574468085034,162,522,133,683
16,0.317021276595737,163,469,136,641
17,0.36808510638297054,162,426,132,585
18,0.4191489361702041,164,378,126,537
19,0.47021276595743766,159,334,121,498
20,0.5212765957446712,159,278,119,460
21,0.5723404255319049,166,215,112,419
22,0.6234042553191383,180,195,113,385
23,0.6744680851063718,199,160,130,351
24,0.7255319148936055,220,131,132,274
25,0.7765957446808391,240,118,132,215
26,0.8276595744680726,240,122,133,213
27,0.878723404255306,240,121,132,217
28,0.9297872340425397,245,121,130,216
29,0.9808510638297734,240,122,130,214
30,1.0319148936170068,244,117,130,213
31,1.0829787234042403,246,118,128,214
32,1.134042553191474,241,117,129,211
33,1.1851063829787076,246,122,126,218
34,1.236170212765941,244,118,133,210
35,1.2872340425531745,241,124,123,212
36,1.3382978723404082,247,122,132,215
37,1.3893617021276419,243,123,124,210
38,1.4404255319148753,240,120,130,208
39,1.4914893617021088,241,115,125,212
40,1.5425531914893424,245,125,131,198
41,1.5936170212765761,239,113,124,214
42,1.6446808510638098,243,118,125,212
43,1.695744680851043,239,122,126,206
44,1.7468085106382767,245,123,123,211
45,1.7978723404255104,246,119,125,209
46,1.8489361702127436,243,122,121,211
47,1.8999999999999773,242,118,126,204
