,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,634,941,554,878
1,-0.44966442953020136,640,945,556,885
2,-0.3993288590604027,641,943,564,884
3,-0.348993288590604,644,943,559,883
4,-0.2986577181208054,639,940,559,896
5,-0.24832214765100674,640,943,566,897
6,-0.19798657718120805,635,947,558,902
7,-0.1476510067114094,643,943,560,898
8,-0.09731543624161076,635,942,562,897
9,-0.046979865771812124,630,943,561,903
10,0.003355704697986517,626,948,561,903
11,0.05369127516778516,640,947,558,900
12,0.10402684563758391,646,943,560,899
13,0.15436241610738255,646,943,559,902
14,0.2046979865771812,649,940,560,896
15,0.25503355704697983,651,937,559,897
16,0.30536912751677847,654,934,564,895
17,0.3557046979865771,653,930,560,897
18,0.40604026845637575,654,937,561,897
19,0.4563758389261744,652,944,556,899
20,0.506711409395973,648,932,554,898
21,0.5570469798657718,649,935,559,894
22,0.6073825503355703,658,932,563,896
23,0.6577181208053691,657,926,564,895
24,0.7080536912751678,659,933,564,897
25,0.7583892617449663,651,936,565,893
26,0.8087248322147651,651,932,563,899
27,0.8590604026845636,652,939,571,894
28,0.9093959731543624,656,931,570,903
29,0.9597315436241609,653,937,565,901
30,1.0100671140939597,648,943,564,900
31,1.0604026845637582,630,946,560,907
32,1.110738255033557,629,946,562,897
33,1.1610738255033557,622,946,559,895
34,1.2114093959731542,615,946,571,895
35,1.261744966442953,620,949,564,894
36,1.3120805369127515,623,949,570,901
37,1.3624161073825503,629,940,580,914
38,1.4127516778523488,634,949,575,914
39,1.4630872483221475,628,950,580,912
40,1.513422818791946,637,945,576,906
41,1.563758389261745,640,948,579,913
42,1.6140939597315436,623,948,585,912
43,1.664429530201342,628,949,582,911
44,1.7147651006711406,625,941,582,917
45,1.7651006711409396,625,946,582,915
46,1.8154362416107381,630,950,585,915
47,1.8657718120805367,625,950,582,911
48,1.9161073825503356,630,948,581,913
49,1.9664429530201342,632,944,580,910
50,2.0167785234899327,624,944,575,911
51,2.0671140939597312,623,951,575,912
52,2.11744966442953,623,953,564,890
53,2.1677852348993287,624,942,542,885
54,2.2181208053691273,628,935,528,884
55,2.268456375838926,627,923,522,886
56,2.3187919463087248,621,925,509,872
57,2.3691275167785233,597,939,495,853
58,2.419463087248322,590,937,483,858
59,2.469798657718121,579,937,483,855
60,2.5201342281879193,564,934,469,855
61,2.570469798657718,554,939,453,854
62,2.6208053691275164,552,943,450,855
63,2.6711409395973154,552,941,450,858
64,2.721476510067114,553,940,445,858
65,2.7718120805369124,558,938,446,857
66,2.8221476510067114,554,942,443,859
67,2.87248322147651,554,941,445,859
68,2.9228187919463084,556,944,445,861
69,2.973154362416107,551,946,442,858
70,3.023489932885906,552,941,447,867
71,3.0738255033557045,554,940,448,863
72,3.124161073825503,554,942,445,862
73,3.174496644295302,556,948,445,858
74,3.2248322147651005,559,943,445,854
75,3.275167785234899,554,943,443,850
76,3.3255033557046976,552,944,441,860
77,3.3758389261744965,558,937,438,857
78,3.426174496644295,555,944,440,854
79,3.4765100671140936,560,944,439,856
80,3.526845637583892,554,942,439,855
81,3.577181208053691,550,940,437,856
82,3.62751677852349,557,950,433,852
83,3.677852348993288,555,941,423,869
84,3.728187919463087,559,931,421,873
85,3.7785234899328852,558,925,418,875
86,3.828859060402684,561,924,418,880
87,3.879194630872483,557,922,414,885
88,3.9295302013422813,541,887,410,889
89,3.9798657718120802,536,854,407,891
90,4.030201342281879,531,841,412,894
91,4.080536912751677,528,842,410,898
92,4.130872483221476,530,843,409,897
93,4.181208053691275,530,853,413,899
94,4.231543624161073,530,846,407,903
95,4.281879194630872,527,843,415,905
96,4.332214765100671,527,840,405,905
97,4.382550335570469,525,843,405,907
98,4.432885906040268,521,841,407,897
99,4.483221476510066,523,841,412,900
100,4.533557046979865,527,841,411,902
101,4.583892617449664,526,843,405,895
102,4.6342281879194624,529,844,405,898
103,4.684563758389261,526,846,405,899
104,4.73489932885906,522,841,405,906
105,4.7852348993288585,529,846,409,893
106,4.8355704697986575,521,847,394,904
107,4.885906040268456,526,846,406,901
108,4.9362416107382545,526,843,411,902
109,4.9865771812080535,516,839,411,913
110,5.036912751677852,509,833,410,913
111,5.0872483221476505,497,829,411,913
112,5.1375838926174495,475,822,411,917
113,5.187919463087248,458,814,416,922
114,5.238255033557047,443,805,425,920
115,5.2885906040268456,423,798,421,919
116,5.338926174496644,409,787,433,915
117,5.389261744966443,391,769,441,907
118,5.439597315436242,374,754,440,878
119,5.48993288590604,345,718,423,860
120,5.540268456375839,335,671,400,818
121,5.590604026845638,317,627,371,784
122,5.640939597315436,288,585,349,733
123,5.691275167785235,265,532,315,690
124,5.741610738255033,229,477,289,628
125,5.791946308724832,193,404,253,564
126,5.842281879194631,186,322,212,521
127,5.892617449664429,178,256,182,468
128,5.942953020134228,178,215,156,404
129,5.993288590604027,199,158,142,352
130,6.043624161073825,197,150,126,337
131,6.093959731543624,197,157,121,341
132,6.144295302013423,197,154,120,341
133,6.194630872483221,199,154,118,336
134,6.24496644295302,188,148,122,336
135,6.295302013422818,218,115,145,265
136,6.345637583892617,231,106,136,224
137,6.395973154362416,235,104,139,220
138,6.446308724832214,233,106,129,214
139,6.496644295302013,235,107,128,217
140,6.546979865771812,237,104,132,215
141,6.59731543624161,231,97,136,215
142,6.647651006711409,227,100,132,227
143,6.697986577181208,236,99,128,219
144,6.748322147651006,227,100,129,216
145,6.798657718120805,237,104,132,222
146,6.848993288590604,232,95,127,224
147,6.899328859060402,227,98,127,215
148,6.949664429530201,228,95,128,219
149,7.0,236,105,131,214
