,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,456,962,619,909
1,-0.44886363636363635,458,969,621,911
2,-0.3977272727272727,452,963,619,908
3,-0.34659090909090906,453,947,620,912
4,-0.2954545454545454,456,949,617,911
5,-0.24431818181818182,457,941,620,917
6,-0.19318181818181818,459,942,623,914
7,-0.14204545454545453,459,946,621,914
8,-0.09090909090909088,457,947,621,911
9,-0.03977272727272724,460,945,623,915
10,0.011363636363636354,455,942,619,915
11,0.0625,455,945,621,911
12,0.11363636363636365,454,942,626,914
13,0.1647727272727273,453,946,622,914
14,0.21590909090909094,456,941,622,910
15,0.2670454545454546,454,941,624,909
16,0.31818181818181823,456,941,624,909
17,0.3693181818181819,453,942,624,909
18,0.4204545454545455,453,943,626,912
19,0.47159090909090917,455,942,623,909
20,0.5227272727272727,458,942,624,910
21,0.5738636363636365,475,924,624,916
22,0.625,477,861,617,924
23,0.6761363636363638,439,816,597,901
24,0.7272727272727273,392,750,513,863
25,0.778409090909091,320,668,463,798
26,0.8295454545454546,257,599,384,729
27,0.8806818181818183,190,512,313,651
28,0.9318181818181819,166,429,255,571
29,0.9829545454545456,156,325,221,510
30,1.0340909090909092,135,249,210,440
31,1.085227272727273,112,189,216,365
32,1.1363636363636365,97,154,207,266
33,1.1875,92,152,209,265
34,1.2386363636363638,91,154,209,267
35,1.2897727272727273,90,156,209,267
36,1.340909090909091,91,156,208,262
37,1.3920454545454546,92,152,209,261
38,1.4431818181818183,90,154,209,265
39,1.4943181818181819,95,154,212,262
40,1.5454545454545454,90,154,210,265
41,1.5965909090909092,88,154,209,266
42,1.647727272727273,89,156,211,262
43,1.6988636363636367,89,157,210,262
44,1.75,87,155,211,262
