,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,315,447,183,430
1,-0.4489795918367347,309,446,183,427
2,-0.3979591836734694,312,436,175,428
3,-0.3469387755102041,314,436,176,424
4,-0.29591836734693877,314,441,175,425
5,-0.24489795918367346,319,433,178,427
6,-0.19387755102040816,319,434,171,429
7,-0.14285714285714285,317,422,180,427
8,-0.09183673469387754,307,402,181,427
9,-0.040816326530612235,270,371,188,423
10,0.010204081632653073,293,336,213,409
11,0.061224489795918435,300,311,249,355
12,0.11224489795918369,303,276,263,332
13,0.16326530612244894,310,247,276,306
14,0.2142857142857143,308,232,271,266
15,0.26530612244897966,317,201,281,246
16,0.3163265306122449,320,195,289,233
17,0.36734693877551017,340,187,287,207
18,0.41836734693877553,361,177,294,198
19,0.4693877551020409,374,167,315,190
20,0.5204081632653061,382,158,325,179
21,0.5714285714285714,399,151,337,167
22,0.6224489795918369,415,154,341,156
23,0.6734693877551021,429,158,350,151
24,0.7244897959183674,446,162,356,153
25,0.7755102040816326,451,164,349,150
26,0.8265306122448979,447,163,346,153
27,0.8775510204081634,437,164,349,151
28,0.9285714285714286,443,159,351,150
29,0.9795918367346939,442,158,347,150
30,1.0306122448979593,445,159,348,153
31,1.0816326530612246,441,158,350,150
32,1.1326530612244898,422,158,351,151
33,1.183673469387755,417,158,346,150
34,1.2346938775510203,415,159,345,150
35,1.2857142857142858,416,157,348,152
36,1.336734693877551,418,157,351,150
37,1.3877551020408163,418,155,349,150
38,1.4387755102040818,418,156,345,151
39,1.489795918367347,411,157,350,153
40,1.5408163265306123,421,159,347,151
41,1.5918367346938775,414,156,349,150
42,1.6428571428571428,422,154,346,150
43,1.693877551020408,417,154,346,150
44,1.7448979591836737,420,158,348,149
45,1.795918367346939,421,156,343,150
46,1.8469387755102042,420,158,345,148
47,1.8979591836734695,419,159,346,149
48,1.9489795918367347,420,158,343,152
49,2.0,420,158,350,154
