,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,301,935,198,877
1,-0.4489583333333324,295,921,184,869
2,-0.39791666666666475,312,881,181,877
3,-0.34687499999999716,320,848,179,883
4,-0.2958333333333295,313,843,180,882
5,-0.2447916666666619,305,837,183,881
6,-0.19374999999999432,302,832,177,883
7,-0.14270833333332666,289,813,184,887
8,-0.09166666666665907,267,791,189,890
9,-0.040624999999991473,246,766,196,887
10,0.010416666666676178,227,724,208,880
11,0.06145833333334383,212,677,203,825
12,0.11250000000001137,182,614,204,779
13,0.16354166666667902,171,556,167,710
14,0.21458333333334667,157,489,153,669
15,0.2656250000000142,144,430,137,597
16,0.31666666666668186,145,385,124,566
17,0.3677083333333495,149,341,121,510
18,0.41875000000001705,153,296,112,471
19,0.4697916666666847,156,254,106,421
20,0.5208333333333524,173,221,101,386
21,0.5718750000000199,186,219,96,360
22,0.6229166666666877,204,206,100,341
23,0.6739583333333552,204,193,109,310
24,0.7250000000000227,214,173,124,264
25,0.7760416666666905,236,155,126,221
26,0.827083333333358,236,154,119,219
27,0.8781250000000256,236,151,121,220
28,0.9291666666666933,235,153,121,219
29,0.9802083333333609,238,146,118,221
30,1.0312500000000284,238,152,121,223
31,1.0822916666666962,238,146,123,223
32,1.1333333333333637,237,152,118,212
33,1.1843750000000313,240,148,122,216
34,1.235416666666699,237,151,118,216
35,1.2864583333333666,237,152,123,219
36,1.337500000000034,240,149,113,215
37,1.3885416666667019,236,146,118,221
38,1.4395833333333694,237,150,119,223
39,1.490625000000037,239,156,118,212
40,1.5416666666667047,239,149,121,216
41,1.5927083333333725,241,150,123,215
42,1.6437500000000398,231,152,124,218
43,1.6947916666667076,233,152,113,215
44,1.7458333333333753,238,145,117,215
45,1.7968750000000426,238,152,117,220
46,1.8479166666667104,238,142,118,218
47,1.8989583333333782,232,152,116,212
48,1.9500000000000455,233,149,121,216
