,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,252,944,134,881
1,-0.4488888888888874,254,931,131,884
2,-0.39777777777777473,249,918,129,886
3,-0.3466666666666621,248,892,127,889
4,-0.29555555555554947,244,886,127,897
5,-0.24444444444443686,242,887,128,903
6,-0.19333333333332425,241,889,127,912
7,-0.1422222222222116,220,859,129,919
8,-0.09111111111109899,206,844,132,928
9,-0.03999999999998638,185,814,135,935
10,0.011111111111126282,179,770,148,926
11,0.06222222222223894,172,733,145,874
12,0.1133333333333515,171,683,144,840
13,0.16444444444446416,169,625,137,784
14,0.21555555555557682,166,575,130,734
15,0.26666666666668937,169,515,127,674
16,0.31777777777780203,179,467,128,605
17,0.3688888888889147,183,411,126,553
18,0.42000000000002724,185,347,127,509
19,0.4711111111111399,186,305,132,475
20,0.5222222222222526,176,262,137,411
21,0.5733333333333652,185,194,140,345
22,0.6244444444444779,201,140,144,273
23,0.6755555555555903,230,115,142,224
24,0.726666666666703,228,109,144,224
25,0.7777777777778156,226,108,143,221
26,0.8288888888889283,226,110,143,223
27,0.880000000000041,229,115,144,222
28,0.9311111111111536,225,114,142,226
29,0.9822222222222661,230,109,138,222
30,1.0333333333333787,224,112,142,220
31,1.0844444444444914,230,112,139,222
32,1.135555555555604,226,114,141,225
33,1.1866666666667167,227,111,137,223
34,1.2377777777778294,230,112,141,220
35,1.288888888888942,228,115,141,224
36,1.3400000000000545,232,115,139,222
37,1.3911111111111671,223,111,143,222
38,1.4422222222222798,226,111,139,224
39,1.4933333333333925,229,113,141,226
40,1.5444444444445051,226,113,136,222
41,1.5955555555556176,227,98,140,224
42,1.6466666666667304,228,112,141,227
43,1.697777777777843,234,114,141,221
44,1.7488888888889558,230,111,140,222
45,1.8000000000000682,227,112,142,218
