,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,431,947,576,885
1,-0.4488095238095243,433,946,578,890
2,-0.3976190476190487,434,944,578,887
3,-0.3464285714285731,431,942,578,887
4,-0.2952380952380974,432,946,574,884
5,-0.24404761904762173,433,944,574,882
6,-0.1928571428571461,435,943,574,889
7,-0.1416666666666705,435,934,576,888
8,-0.09047619047619482,440,918,579,893
9,-0.03928571428571914,456,821,573,899
10,0.011904761904756533,425,725,538,876
11,0.0630952380952321,392,640,475,792
12,0.11428571428570777,357,547,421,698
13,0.16547619047618345,312,453,377,602
14,0.216666666666659,298,369,359,524
15,0.2678571428571347,265,287,339,439
16,0.31904761904761036,250,213,331,366
17,0.37023809523808604,229,141,318,274
18,0.4214285714285617,186,114,302,173
19,0.4726190476190373,182,112,301,171
20,0.5238095238095131,182,112,304,168
21,0.5749999999999886,179,115,307,174
22,0.6261904761904642,183,113,304,172
23,0.67738095238094,183,117,308,171
24,0.7285714285714155,182,120,302,171
25,0.7797619047618911,177,113,304,170
26,0.8309523809523669,182,117,303,171
27,0.8821428571428425,180,111,305,171
28,0.933333333333318,183,111,304,163
29,0.9845238095237938,176,115,303,169
30,1.0357142857142694,185,117,311,168
31,1.0869047619047452,177,117,303,168
32,1.1380952380952207,181,114,308,170
33,1.1892857142856963,184,121,310,161
34,1.240476190476172,182,118,306,164
35,1.2916666666666476,180,114,307,163
36,1.3428571428571234,180,119,308,167
37,1.394047619047599,177,119,308,167
38,1.4452380952380746,177,119,304,173
39,1.4964285714285503,180,120,310,170
40,1.5476190476190261,176,118,308,163
41,1.5988095238095017,175,114,307,168
42,1.6499999999999773,176,113,307,168
