,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,398,415,217,427
1,-0.4489583333333324,400,412,218,429
2,-0.39791666666666475,402,414,212,431
3,-0.34687499999999716,402,416,215,432
4,-0.2958333333333295,403,420,214,432
5,-0.2447916666666619,394,424,214,431
6,-0.19374999999999432,375,409,206,439
7,-0.14270833333332666,349,409,200,440
8,-0.09166666666665907,309,381,197,439
9,-0.040624999999991473,290,353,202,435
10,0.010416666666676178,293,331,234,390
11,0.06145833333334383,295,298,235,356
12,0.11250000000001137,302,270,252,332
13,0.16354166666667902,305,255,272,311
14,0.21458333333334667,314,239,276,278
15,0.2656250000000142,322,215,288,263
16,0.31666666666668186,329,199,291,253
17,0.3677083333333495,334,194,299,241
18,0.41875000000001705,355,191,292,205
19,0.4697916666666847,370,182,296,200
20,0.5208333333333524,383,174,310,186
21,0.5718750000000199,407,171,324,171
22,0.6229166666666877,413,171,341,158
23,0.6739583333333552,414,169,340,152
24,0.7250000000000227,420,169,339,158
25,0.7760416666666905,440,165,346,154
26,0.827083333333358,439,165,345,151
27,0.8781250000000256,450,162,354,155
28,0.9291666666666933,453,170,385,150
29,0.9802083333333609,452,174,403,153
30,1.0312500000000284,456,174,421,148
31,1.0822916666666962,448,173,410,146
32,1.1333333333333637,442,168,416,149
33,1.1843750000000313,457,176,407,147
34,1.235416666666699,448,170,405,152
35,1.2864583333333666,453,177,400,144
36,1.337500000000034,457,173,399,149
37,1.3885416666667019,450,180,391,149
38,1.4395833333333694,456,170,395,146
39,1.490625000000037,448,173,395,149
40,1.5416666666667047,455,169,396,146
41,1.5927083333333725,456,170,397,147
42,1.6437500000000398,444,166,387,147
43,1.6947916666667076,456,178,394,147
44,1.7458333333333753,450,168,394,145
45,1.7968750000000426,451,168,387,148
46,1.8479166666667104,457,174,389,144
47,1.8989583333333782,452,176,394,144
48,1.9500000000000455,458,171,389,144
