,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,626,988,602,852
1,-0.4486486486486493,609,968,611,838
2,-0.3972972972972985,584,945,629,819
3,-0.3459459459459478,583,931,642,816
4,-0.294594594594597,573,921,650,811
5,-0.2432432432432463,564,903,660,811
6,-0.1918918918918956,553,865,666,819
7,-0.14054054054054482,554,824,670,830
8,-0.0891891891891941,558,790,665,831
9,-0.03783783783784339,549,755,655,834
10,0.01351351351350738,535,686,631,848
11,0.0648648648648581,501,619,608,786
12,0.11621621621620881,466,532,558,677
13,0.16756756756755953,429,460,519,599
14,0.21891891891891035,402,375,492,526
15,0.27027027027026107,384,298,460,464
16,0.3216216216216118,379,247,442,395
17,0.3729729729729625,377,198,443,369
18,0.4243243243243132,415,146,370,267
19,0.47567567567566404,418,144,366,264
20,0.5270270270270148,412,145,366,263
21,0.5783783783783654,413,144,361,266
22,0.6297297297297162,417,141,366,265
23,0.681081081081067,413,137,362,266
24,0.7324324324324176,415,143,363,264
25,0.7837837837837685,412,144,367,261
26,0.835135135135119,413,139,368,266
27,0.8864864864864699,415,137,357,262
28,0.9378378378378207,413,137,363,260
29,0.9891891891891713,410,137,360,263
30,1.0405405405405221,408,140,362,263
31,1.0918918918918727,413,137,368,265
32,1.1432432432432236,415,138,365,258
33,1.1945945945945744,417,140,366,266
34,1.245945945945925,414,144,359,256
35,1.2972972972972758,418,141,362,265
36,1.3486486486486264,415,140,362,262
37,1.3999999999999773,419,136,365,266
