,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,695,436,696,393
1,-0.44880952380952166,690,430,694,393
2,-0.3976190476190433,690,434,694,392
3,-0.3464285714285649,693,432,703,385
4,-0.2952380952380866,674,429,713,384
5,-0.24404761904760824,664,424,736,374
6,-0.19285714285712985,653,422,744,376
7,-0.1416666666666515,648,419,746,375
8,-0.09047619047617317,644,417,744,376
9,-0.03928571428569483,638,416,748,374
10,0.011904761904783512,626,359,747,396
11,0.06309523809526185,580,334,717,372
12,0.1142857142857403,545,318,677,346
13,0.16547619047621864,503,302,620,337
14,0.21666666666669698,456,289,611,318
15,0.2678571428571753,441,261,552,294
16,0.31904761904765366,408,252,519,273
17,0.370238095238132,389,231,472,252
18,0.42142857142861034,367,215,444,237
19,0.4726190476190887,342,207,434,229
20,0.523809523809567,338,195,402,219
21,0.5750000000000455,319,184,399,209
22,0.6261904761905237,315,192,406,184
23,0.6773809523810022,318,195,403,186
24,0.7285714285714806,319,197,403,182
25,0.7797619047619588,321,200,406,186
26,0.8309523809524373,320,200,405,184
27,0.8821428571429155,325,201,408,181
28,0.933333333333394,325,201,405,182
29,0.9845238095238722,324,201,405,181
30,1.0357142857143506,321,201,403,178
31,1.0869047619048289,322,198,403,178
32,1.1380952380953073,322,200,405,179
33,1.1892857142857858,323,200,400,178
34,1.240476190476264,325,200,402,178
35,1.2916666666667425,322,201,405,178
36,1.3428571428572207,320,198,401,180
37,1.3940476190476991,323,197,401,177
38,1.4452380952381774,320,198,403,178
39,1.4964285714286558,322,199,399,177
40,1.547619047619134,320,199,399,176
41,1.5988095238096127,320,195,398,178
42,1.650000000000091,320,200,402,179
