,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,409,994,480,975
1,-0.44861111111111046,404,993,479,972
2,-0.397222222222221,407,997,496,967
3,-0.34583333333333144,407,995,500,955
4,-0.29444444444444196,397,996,517,961
5,-0.24305555555555242,410,995,544,942
6,-0.19166666666666288,414,946,553,957
7,-0.1402777777777734,442,901,553,972
8,-0.08888888888888385,450,859,533,972
9,-0.037499999999994316,437,791,494,950
10,0.013888888888895168,404,723,447,865
11,0.06527777777778465,378,627,413,804
12,0.11666666666667425,376,527,384,695
13,0.16805555555556373,389,453,372,620
14,0.2194444444444532,403,386,368,556
15,0.2708333333333428,413,298,378,473
16,0.3222222222222323,419,219,380,388
17,0.3736111111111218,447,171,382,278
18,0.42500000000001137,451,172,378,274
19,0.47638888888890085,450,175,379,274
20,0.5277777777777903,450,172,377,276
21,0.5791666666666799,454,168,380,277
22,0.6305555555555693,450,168,378,275
23,0.6819444444444589,454,173,378,277
24,0.7333333333333485,453,171,376,275
25,0.7847222222222379,448,174,380,273
26,0.8361111111111275,458,170,383,275
27,0.887500000000017,454,174,374,273
28,0.9388888888889064,453,167,379,273
29,0.990277777777796,458,169,376,268
30,1.0416666666666856,450,169,382,270
31,1.093055555555575,451,171,380,274
32,1.1444444444444646,455,168,374,275
33,1.1958333333333542,451,168,376,273
34,1.2472222222222435,453,167,377,268
35,1.2986111111111331,454,176,374,269
36,1.3500000000000227,460,171,376,274
