,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,452,766,563,870
1,-0.4488095238095243,454,763,566,866
2,-0.3976190476190487,451,767,564,868
3,-0.3464285714285731,450,768,564,869
4,-0.2952380952380974,456,764,560,866
5,-0.24404761904762173,453,761,564,868
6,-0.1928571428571461,454,768,561,863
7,-0.1416666666666705,455,767,562,865
8,-0.09047619047619482,490,741,556,872
9,-0.03928571428571914,511,696,548,847
10,0.011904761904756533,528,619,531,765
11,0.0630952380952321,554,546,526,692
12,0.11428571428570777,557,470,560,626
13,0.16547619047618345,577,376,587,535
14,0.216666666666659,583,310,616,476
15,0.2678571428571347,605,242,630,408
16,0.31904761904761036,604,185,645,334
17,0.37023809523808604,595,133,652,262
18,0.4214285714285617,567,77,662,180
19,0.4726190476190373,528,67,677,119
20,0.5238095238095131,520,83,665,72
21,0.5749999999999886,481,89,639,45
22,0.6261904761904642,490,96,638,33
23,0.67738095238094,496,103,639,29
24,0.7285714285714155,489,102,644,27
25,0.7797619047618911,489,105,643,35
26,0.8309523809523669,487,95,641,36
27,0.8821428571428425,480,100,642,37
28,0.933333333333318,489,102,640,44
29,0.9845238095237938,501,85,645,38
30,1.0357142857142694,501,93,644,35
31,1.0869047619047452,506,101,647,42
32,1.1380952380952207,497,95,647,38
33,1.1892857142856963,488,94,642,36
34,1.240476190476172,502,101,643,40
35,1.2916666666666476,502,94,641,31
36,1.3428571428571234,497,92,648,36
37,1.394047619047599,497,88,647,41
38,1.4452380952380746,499,81,642,42
39,1.4964285714285503,498,101,643,40
40,1.5476190476190261,497,93,649,35
41,1.5988095238095017,494,76,647,49
42,1.6499999999999773,498,93,641,40
