,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,260,903,166,789
1,-0.4489583333333324,265,872,161,796
2,-0.39791666666666475,275,845,157,805
3,-0.34687499999999716,275,840,157,812
4,-0.2958333333333295,275,839,145,804
5,-0.2447916666666619,270,825,147,802
6,-0.19374999999999432,246,779,144,812
7,-0.14270833333332666,226,756,141,818
8,-0.09166666666665907,203,718,144,824
9,-0.040624999999991473,186,683,156,825
10,0.010416666666676178,162,646,157,801
11,0.06145833333334383,142,602,149,762
12,0.11250000000001137,147,548,139,726
13,0.16354166666667902,150,519,128,678
14,0.21458333333334667,150,479,130,645
15,0.2656250000000142,150,424,123,594
16,0.31666666666668186,139,377,124,551
17,0.3677083333333495,137,332,120,519
18,0.41875000000001705,141,289,118,473
19,0.4697916666666847,140,239,108,416
20,0.5208333333333524,162,221,110,371
21,0.5718750000000199,167,220,102,367
22,0.6229166666666877,187,184,113,336
23,0.6739583333333552,217,154,128,275
24,0.7250000000000227,249,133,128,210
25,0.7760416666666905,248,132,122,213
26,0.827083333333358,247,124,121,211
27,0.8781250000000256,250,124,128,206
28,0.9291666666666933,253,130,124,204
29,0.9802083333333609,250,127,126,210
30,1.0312500000000284,252,125,119,208
31,1.0822916666666962,244,130,122,210
32,1.1333333333333637,251,134,131,206
33,1.1843750000000313,249,122,123,206
34,1.235416666666699,236,124,123,203
35,1.2864583333333666,244,120,126,208
36,1.337500000000034,252,115,127,211
37,1.3885416666667019,248,124,121,210
38,1.4395833333333694,243,124,127,209
39,1.490625000000037,246,132,125,214
40,1.5416666666667047,237,128,131,213
41,1.5927083333333725,246,124,118,214
42,1.6437500000000398,246,128,123,216
43,1.6947916666667076,244,125,126,206
44,1.7458333333333753,246,129,123,209
45,1.7968750000000426,242,129,127,210
46,1.8479166666667104,241,129,125,219
47,1.8989583333333782,249,134,125,213
48,1.9500000000000455,242,133,123,219
