,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,683,819,821,842
1,-0.4488372093023272,683,819,816,831
2,-0.39767441860465436,691,818,820,836
3,-0.34651162790698153,683,822,819,832
4,-0.2953488372093087,686,815,819,830
5,-0.24418604651163583,688,815,815,827
6,-0.193023255813963,691,813,819,835
7,-0.1418604651162902,696,802,813,850
8,-0.09069767441861737,700,769,808,852
9,-0.03953488372094455,693,734,788,850
10,0.01162790697672833,674,693,767,820
11,0.06279069767440115,651,661,758,761
12,0.11395348837207397,627,634,752,730
13,0.1651162790697468,600,593,727,700
14,0.21627906976741962,566,551,692,659
15,0.26744186046509244,532,514,668,614
16,0.31860465116276526,508,479,637,582
17,0.3697674418604381,480,426,606,546
18,0.4209302325581109,466,385,584,506
19,0.47209302325578373,428,331,551,453
20,0.5232558139534567,395,264,524,412
21,0.5744186046511295,376,225,496,344
22,0.6255813953488023,346,181,481,321
23,0.6767441860464751,345,157,461,284
24,0.727906976744148,331,133,453,200
25,0.7790697674418208,334,131,452,195
26,0.8302325581394936,327,130,456,195
27,0.8813953488371664,327,129,451,189
28,0.9325581395348392,322,126,457,189
29,0.9837209302325121,323,124,453,187
30,1.0348837209301849,331,120,453,188
31,1.0860465116278577,323,131,462,192
32,1.1372093023255305,326,126,457,193
33,1.1883720930232033,325,121,457,189
34,1.2395348837208762,331,129,456,189
35,1.290697674418549,322,128,459,193
36,1.3418604651162218,325,128,456,193
37,1.3930232558138946,325,126,454,189
38,1.4441860465115675,325,126,457,194
39,1.4953488372092403,323,123,449,189
40,1.5465116279069133,325,126,457,187
41,1.5976744186045861,322,123,461,193
42,1.648837209302259,323,121,454,194
43,1.6999999999999318,329,123,456,190
