,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,504,766,369,789
1,-0.44871794871794873,507,767,364,792
2,-0.39743589743589747,506,768,368,786
3,-0.34615384615384615,504,769,372,789
4,-0.2948717948717949,504,765,371,801
5,-0.2435897435897436,502,763,370,793
6,-0.1923076923076923,506,768,368,788
7,-0.14102564102564102,500,760,368,795
8,-0.08974358974358976,466,731,371,801
9,-0.03846153846153849,441,704,370,801
10,0.012820512820512775,410,647,379,797
11,0.0641025641025641,386,598,371,750
12,0.11538461538461542,366,538,361,705
13,0.16666666666666663,359,479,340,654
14,0.21794871794871795,366,433,335,607
15,0.26923076923076916,385,370,333,563
16,0.3205128205128205,389,292,341,476
17,0.3717948717948718,382,240,342,432
18,0.423076923076923,395,206,342,380
19,0.47435897435897434,443,142,346,261
20,0.5256410256410255,445,138,342,266
21,0.5769230769230769,449,136,344,267
22,0.6282051282051282,445,142,346,263
23,0.6794871794871795,442,142,343,262
24,0.7307692307692308,446,140,345,266
25,0.7820512820512819,442,136,344,262
26,0.8333333333333333,437,134,341,270
27,0.8846153846153846,443,136,341,270
28,0.9358974358974359,438,135,340,268
29,0.9871794871794872,441,139,344,264
30,1.0384615384615383,440,141,334,264
31,1.0897435897435896,443,132,332,271
32,1.141025641025641,440,140,338,266
33,1.1923076923076923,451,133,343,267
34,1.2435897435897436,451,138,337,274
35,1.2948717948717947,446,138,338,273
36,1.346153846153846,448,134,338,267
37,1.3974358974358974,448,132,343,263
38,1.4487179487179487,446,131,342,267
39,1.5,439,141,333,266
