,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,399,896,257,935
1,-0.4488888888888886,394,895,264,929
2,-0.3977777777777773,399,890,268,932
3,-0.3466666666666659,400,893,267,942
4,-0.29555555555555457,398,889,268,940
5,-0.2444444444444432,375,876,269,948
6,-0.1933333333333318,353,863,270,946
7,-0.14222222222222047,328,848,279,940
8,-0.09111111111110909,284,836,288,941
9,-0.039999999999997704,263,804,280,936
10,0.011111111111113625,250,763,267,916
11,0.062222222222224954,239,719,230,867
12,0.1133333333333364,213,665,206,802
13,0.16444444444444772,187,589,186,743
14,0.21555555555555905,167,505,160,661
15,0.2666666666666705,158,434,133,604
16,0.3177777777777818,144,384,123,557
17,0.36888888888889315,132,321,123,497
18,0.4200000000000046,129,249,126,444
19,0.4711111111111159,142,197,121,377
20,0.5222222222222273,168,141,123,326
21,0.5733333333333386,199,108,129,235
22,0.6244444444444499,225,102,121,174
23,0.6755555555555615,227,100,123,172
24,0.7266666666666728,228,104,118,170
25,0.7777777777777841,229,101,120,173
26,0.8288888888888954,230,100,121,171
27,0.8800000000000068,231,96,117,180
28,0.9311111111111181,230,97,118,180
29,0.9822222222222297,231,98,112,172
30,1.033333333333341,228,96,124,174
31,1.0844444444444523,232,90,114,171
32,1.1355555555555636,229,94,121,173
33,1.186666666666675,226,99,114,171
34,1.2377777777777863,229,99,109,175
35,1.2888888888888976,226,95,114,171
36,1.3400000000000092,232,100,121,174
37,1.3911111111111205,228,100,118,173
38,1.4422222222222318,227,98,106,174
39,1.4933333333333432,230,93,118,173
40,1.5444444444444545,228,95,118,172
41,1.595555555555566,226,100,110,177
42,1.6466666666666772,235,97,118,179
43,1.6977777777777887,220,99,122,176
44,1.7488888888888998,232,93,116,177
45,1.8000000000000114,226,91,118,173
