,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,184,908,169,771
1,-0.44966442953020136,180,909,180,779
2,-0.3993288590604027,170,917,181,781
3,-0.348993288590604,161,915,178,792
4,-0.2986577181208054,165,929,176,798
5,-0.24832214765100674,165,936,179,803
6,-0.19798657718120805,166,940,165,804
7,-0.1476510067114094,178,941,164,804
8,-0.09731543624161076,158,941,162,808
9,-0.046979865771812124,169,941,164,812
10,0.003355704697986517,153,924,180,807
11,0.05369127516778516,148,926,185,808
12,0.10402684563758391,132,917,188,810
13,0.15436241610738255,135,921,183,811
14,0.2046979865771812,129,891,184,809
15,0.25503355704697983,123,883,188,812
16,0.30536912751677847,121,877,191,812
17,0.3557046979865771,124,882,182,806
18,0.40604026845637575,124,887,188,807
19,0.4563758389261744,123,892,177,811
20,0.506711409395973,131,891,183,805
21,0.5570469798657718,130,896,189,812
22,0.6073825503355703,140,911,184,803
23,0.6577181208053691,141,901,183,810
24,0.7080536912751678,142,905,182,807
25,0.7583892617449663,151,916,189,794
26,0.8087248322147651,156,914,181,807
27,0.8590604026845636,155,917,183,809
28,0.9093959731543624,172,937,180,808
29,0.9597315436241609,181,938,176,810
30,1.0100671140939597,159,941,176,812
31,1.0604026845637582,164,949,175,818
32,1.110738255033557,165,944,175,824
33,1.1610738255033557,161,941,170,821
34,1.2114093959731542,162,943,178,820
35,1.261744966442953,153,945,179,814
36,1.3120805369127515,148,940,178,823
37,1.3624161073825503,146,942,175,820
38,1.4127516778523488,145,940,173,818
39,1.4630872483221475,147,947,151,819
40,1.513422818791946,138,949,162,831
41,1.563758389261745,141,942,163,821
42,1.6140939597315436,137,942,160,828
43,1.664429530201342,138,947,166,830
44,1.7147651006711406,138,944,163,831
45,1.7651006711409396,128,949,163,831
46,1.8154362416107381,128,947,161,828
47,1.8657718120805367,128,947,164,824
48,1.9161073825503356,126,946,167,829
49,1.9664429530201342,132,948,164,831
50,2.0167785234899327,124,946,163,826
51,2.0671140939597312,129,942,169,833
52,2.11744966442953,124,947,166,823
53,2.1677852348993287,141,943,162,831
54,2.2181208053691273,144,947,161,819
55,2.268456375838926,151,943,157,821
56,2.3187919463087248,148,942,171,833
57,2.3691275167785233,144,938,157,826
58,2.419463087248322,155,947,161,827
59,2.469798657718121,156,949,164,829
60,2.5201342281879193,151,946,158,825
61,2.570469798657718,146,947,170,823
62,2.6208053691275164,154,933,164,823
63,2.6711409395973154,151,950,167,823
64,2.721476510067114,145,942,161,823
65,2.7718120805369124,149,951,166,823
66,2.8221476510067114,150,952,165,828
67,2.87248322147651,150,945,165,821
68,2.9228187919463084,151,948,167,823
69,2.973154362416107,156,946,156,823
70,3.023489932885906,150,943,165,821
71,3.0738255033557045,148,946,162,822
72,3.124161073825503,153,942,160,822
73,3.174496644295302,156,941,165,821
74,3.2248322147651005,151,946,162,825
75,3.275167785234899,147,946,164,822
76,3.3255033557046976,153,945,169,820
77,3.3758389261744965,150,942,166,820
78,3.426174496644295,155,939,165,822
79,3.4765100671140936,153,947,165,825
80,3.526845637583892,156,938,165,821
81,3.577181208053691,155,947,165,827
82,3.62751677852349,161,945,164,819
83,3.677852348993288,161,948,169,819
84,3.728187919463087,159,941,159,820
85,3.7785234899328852,156,943,161,821
86,3.828859060402684,156,947,160,826
87,3.879194630872483,159,943,165,823
88,3.9295302013422813,157,940,166,822
89,3.9798657718120802,158,942,166,824
90,4.030201342281879,154,940,161,824
91,4.080536912751677,160,942,165,827
92,4.130872483221476,157,944,165,826
93,4.181208053691275,156,945,162,823
94,4.231543624161073,161,946,168,820
95,4.281879194630872,165,942,168,822
96,4.332214765100671,158,939,165,825
97,4.382550335570469,162,940,166,820
98,4.432885906040268,177,934,142,813
99,4.483221476510066,180,928,134,803
100,4.533557046979865,189,922,124,802
101,4.583892617449664,201,920,123,810
102,4.6342281879194624,206,911,123,808
103,4.684563758389261,205,908,121,807
104,4.73489932885906,213,902,123,810
105,4.7852348993288585,211,902,118,800
106,4.8355704697986575,210,903,120,806
107,4.885906040268456,203,905,123,805
108,4.9362416107382545,215,906,121,806
109,4.9865771812080535,213,892,123,806
110,5.036912751677852,220,879,121,807
111,5.0872483221476505,222,870,113,812
112,5.1375838926174495,222,865,114,816
113,5.187919463087248,219,859,117,817
114,5.238255033557047,217,862,114,816
115,5.2885906040268456,223,865,124,808
116,5.338926174496644,222,870,119,810
117,5.389261744966443,218,857,116,808
118,5.439597315436242,221,862,117,810
119,5.48993288590604,216,863,123,806
120,5.540268456375839,226,863,118,806
121,5.590604026845638,216,865,120,803
122,5.640939597315436,227,862,117,803
123,5.691275167785235,223,860,115,802
124,5.741610738255033,222,858,117,802
125,5.791946308724832,226,868,115,800
126,5.842281879194631,221,863,116,805
127,5.892617449664429,224,864,118,804
128,5.942953020134228,222,854,118,806
129,5.993288590604027,222,863,118,805
130,6.043624161073825,222,861,118,804
131,6.093959731543624,224,864,120,808
132,6.144295302013423,221,865,118,808
133,6.194630872483221,220,870,115,802
134,6.24496644295302,227,862,116,806
135,6.295302013422818,223,863,117,804
136,6.345637583892617,226,862,115,803
137,6.395973154362416,223,866,117,803
138,6.446308724832214,224,860,114,804
139,6.496644295302013,227,860,113,808
140,6.546979865771812,223,866,116,803
141,6.59731543624161,224,862,119,806
142,6.647651006711409,226,861,117,801
143,6.697986577181208,222,864,116,803
144,6.748322147651006,225,863,119,803
145,6.798657718120805,222,864,122,805
146,6.848993288590604,223,867,117,802
147,6.899328859060402,225,857,119,803
148,6.949664429530201,222,864,117,805
149,7.0,221,860,113,808
