,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,778,449,709,412
1,-0.44891304347826283,776,435,720,391
2,-0.39782608695652566,780,413,700,378
3,-0.34673913043478855,791,409,676,384
4,-0.2956521739130514,799,397,668,393
5,-0.2445652173913142,800,384,661,390
6,-0.1934782608695771,797,382,661,391
7,-0.14239130434783992,793,370,658,391
8,-0.09130434782610275,790,359,659,393
9,-0.04021739130436558,738,322,673,387
10,0.01086956521737159,726,297,697,377
11,0.061956521739108705,701,277,717,348
12,0.11304347826084582,666,261,727,314
13,0.16413043478258305,643,237,721,290
14,0.21521739130432016,619,221,693,258
15,0.2663043478260574,576,208,667,251
16,0.3173913043477945,562,198,638,228
17,0.3684782608695316,530,191,607,222
18,0.41956521739126884,509,183,586,208
19,0.47065217391300596,503,165,560,198
20,0.5217391304347432,477,156,538,195
21,0.5728260869564803,461,161,511,164
22,0.6239130434782174,446,148,513,163
23,0.6749999999999545,431,149,493,171
24,0.7260869565216916,424,152,486,158
25,0.777173913043429,404,155,488,149
26,0.8282608695651661,384,158,475,149
27,0.8793478260869032,385,158,482,149
28,0.9304347826086403,385,161,485,147
29,0.9815217391303774,392,165,482,148
30,1.0326086956521148,393,165,471,147
31,1.0836956521738519,398,163,477,144
32,1.134782608695589,397,163,471,147
33,1.1858695652173261,408,162,468,149
34,1.2369565217390632,418,165,463,151
35,1.2880434782608006,426,170,460,153
36,1.3391304347825377,427,171,461,155
37,1.3902173913042748,432,173,461,149
38,1.441304347826012,431,172,462,149
39,1.492391304347749,431,174,460,149
40,1.5434782608694864,423,171,465,150
41,1.5945652173912235,420,170,470,150
42,1.6456521739129606,421,171,463,150
43,1.6967391304346977,423,168,461,150
44,1.7478260869564348,423,169,472,146
45,1.798913043478172,426,171,461,151
46,1.849999999999909,425,171,463,150
