,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,491,916,647,881
1,-0.44880952380952166,489,915,645,882
2,-0.3976190476190433,493,913,649,890
3,-0.3464285714285649,490,910,649,887
4,-0.2952380952380866,493,908,647,887
5,-0.24404761904760824,489,913,646,888
6,-0.19285714285712985,490,914,646,886
7,-0.1416666666666515,489,912,650,886
8,-0.09047619047617317,514,881,647,892
9,-0.03928571428569483,518,822,642,899
10,0.011904761904783512,506,773,626,881
11,0.06309523809526185,478,709,584,816
12,0.1142857142857403,454,624,558,750
13,0.16547619047621864,418,547,542,669
14,0.21666666666669698,392,444,504,570
15,0.2678571428571753,352,373,484,497
16,0.31904761904765366,326,284,459,433
17,0.370238095238132,290,214,431,362
18,0.42142857142861034,275,171,400,308
19,0.4726190476190887,237,136,351,267
20,0.523809523809567,203,115,317,197
21,0.5750000000000455,200,113,319,196
22,0.6261904761905237,200,119,316,196
23,0.6773809523810022,198,117,314,196
24,0.7285714285714806,200,116,317,192
25,0.7797619047619588,200,115,315,196
26,0.8309523809524373,200,116,316,192
27,0.8821428571429155,202,116,317,197
28,0.933333333333394,200,114,318,194
29,0.9845238095238722,196,117,316,191
30,1.0357142857143506,200,113,314,196
31,1.0869047619048289,200,114,316,194
32,1.1380952380953073,200,117,316,197
33,1.1892857142857858,202,115,314,192
34,1.240476190476264,200,119,317,194
35,1.2916666666667425,199,116,316,192
36,1.3428571428572207,199,115,315,194
37,1.3940476190476991,197,118,314,194
38,1.4452380952381774,199,114,316,192
39,1.4964285714286558,200,113,317,193
40,1.547619047619134,199,117,316,190
41,1.5988095238096127,200,113,317,193
42,1.650000000000091,201,116,315,196
