,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,280,822,139,863
1,-0.4488095238095243,276,824,140,856
2,-0.3976190476190487,273,820,138,863
3,-0.3464285714285731,277,824,143,860
4,-0.2952380952380974,275,822,143,855
5,-0.24404761904762173,274,824,139,861
6,-0.1928571428571461,275,818,138,863
7,-0.1416666666666705,268,819,142,858
8,-0.09047619047619482,245,790,137,864
9,-0.03928571428571914,222,752,137,862
10,0.011904761904756533,214,708,152,844
11,0.0630952380952321,208,652,158,814
12,0.11428571428570777,187,589,168,753
13,0.16547619047618345,164,512,159,692
14,0.216666666666659,159,453,134,631
15,0.2678571428571347,148,400,124,566
16,0.31904761904761036,148,330,111,496
17,0.37023809523808604,145,284,104,449
18,0.4214285714285617,149,258,107,412
19,0.4726190476190373,171,225,114,382
20,0.5238095238095131,173,172,127,343
21,0.5749999999999886,209,133,129,245
22,0.6261904761904642,212,128,127,246
23,0.67738095238094,206,129,129,241
24,0.7285714285714155,207,126,125,240
25,0.7797619047618911,208,133,124,239
26,0.8309523809523669,209,127,126,240
27,0.8821428571428425,210,126,122,246
28,0.933333333333318,204,130,126,240
29,0.9845238095237938,214,128,125,242
30,1.0357142857142694,208,127,125,243
31,1.0869047619047452,203,132,124,246
32,1.1380952380952207,210,135,124,243
33,1.1892857142856963,206,131,122,240
34,1.240476190476172,208,122,123,240
35,1.2916666666666476,211,130,128,237
36,1.3428571428571234,211,129,126,243
37,1.394047619047599,206,129,121,242
38,1.4452380952380746,210,127,120,241
39,1.4964285714285503,207,130,127,237
40,1.5476190476190261,206,131,118,247
41,1.5988095238095017,205,124,126,243
42,1.6499999999999773,216,134,123,243
