,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,784,853,675,870
1,-0.4486842105263146,784,848,673,870
2,-0.3973684210526292,785,847,676,875
3,-0.3460526315789438,785,847,673,867
4,-0.2947368421052584,784,846,673,870
5,-0.243421052631573,778,847,670,872
6,-0.19210526315788756,765,850,666,885
7,-0.1407894736842022,725,810,672,893
8,-0.08947368421051677,710,789,680,900
9,-0.038157894736831344,693,753,694,891
10,0.013157894736854026,674,714,711,864
11,0.06447368421053945,654,670,707,800
12,0.11578947368422488,637,599,693,739
13,0.1671052631579103,597,537,673,682
14,0.2184210526315956,554,471,637,609
15,0.26973684210528104,500,405,609,553
16,0.32105263157896646,471,359,568,517
17,0.3723684210526519,425,268,517,426
18,0.4236842105263373,388,161,485,360
19,0.4750000000000226,347,125,456,227
20,0.526315789473708,345,126,449,226
21,0.5776315789473936,343,131,453,224
22,0.6289473684210789,341,124,453,225
23,0.6802631578947642,343,125,458,226
24,0.7315789473684498,341,119,455,227
25,0.7828947368421351,343,120,450,220
26,0.8342105263158206,342,121,452,219
27,0.8855263157895059,344,124,451,224
28,0.9368421052631912,338,121,453,219
29,0.9881578947368768,341,123,452,221
30,1.039473684210562,340,128,456,229
31,1.0907894736842476,337,121,455,224
32,1.142105263157933,339,119,452,222
33,1.1934210526316182,344,125,453,224
34,1.2447368421053038,340,121,452,222
35,1.296052631578989,335,118,453,221
36,1.3473684210526746,340,119,457,221
37,1.39868421052636,337,130,452,225
38,1.4500000000000455,338,120,459,219
