,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,481,934,578,812
1,-0.44886363636363635,480,925,585,811
2,-0.3977272727272727,481,929,583,812
3,-0.34659090909090906,483,930,583,810
4,-0.2954545454545454,480,926,585,815
5,-0.24431818181818182,482,934,580,808
6,-0.19318181818181818,490,909,589,815
7,-0.14204545454545453,491,875,599,822
8,-0.09090909090909088,489,807,602,836
9,-0.03977272727272724,497,759,599,846
10,0.011363636363636354,508,714,577,845
11,0.0625,514,651,563,800
12,0.11363636363636365,525,591,559,747
13,0.1647727272727273,541,525,565,675
14,0.21590909090909094,554,453,576,610
15,0.2670454545454546,575,387,595,542
16,0.31818181818181823,571,324,617,490
17,0.3693181818181819,564,279,625,431
18,0.4204545454545455,536,261,641,348
19,0.47159090909090917,519,245,648,302
20,0.5227272727272727,508,239,648,264
21,0.5738636363636365,503,229,652,239
22,0.625,505,228,651,234
23,0.6761363636363638,502,230,651,234
24,0.7272727272727273,508,257,655,223
25,0.778409090909091,502,257,657,217
26,0.8295454545454546,500,266,658,216
27,0.8806818181818183,501,257,660,219
28,0.9318181818181819,503,253,657,219
29,0.9829545454545456,499,245,654,215
30,1.0340909090909092,497,252,658,221
31,1.085227272727273,496,250,659,224
32,1.1363636363636365,497,251,659,218
33,1.1875,498,253,661,219
34,1.2386363636363638,496,257,659,218
35,1.2897727272727273,495,257,660,216
36,1.340909090909091,495,255,660,217
37,1.3920454545454546,493,255,657,210
38,1.4431818181818183,492,251,660,222
39,1.4943181818181819,490,251,660,216
40,1.5454545454545454,491,256,660,216
41,1.5965909090909092,494,257,661,216
42,1.647727272727273,492,256,660,213
43,1.6988636363636367,492,256,658,216
44,1.75,492,251,658,217
