,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,616,891,538,761
1,-0.4487804878048775,606,892,540,760
2,-0.397560975609755,602,897,539,753
3,-0.34634146341463246,593,897,539,761
4,-0.29512195121951,594,899,546,756
5,-0.24390243902438746,593,897,542,750
6,-0.19268292682926497,591,901,544,753
7,-0.14146341463414247,597,903,543,754
8,-0.09024390243901997,598,904,539,755
9,-0.03902439024389748,593,907,540,755
10,0.012195121951225074,593,903,542,752
11,0.06341463414634751,593,903,540,753
12,0.11463414634147007,595,904,543,754
13,0.1658536585365925,593,908,540,756
14,0.21707317073171506,596,904,545,750
15,0.2682926829268375,592,899,560,742
16,0.31951219512196005,571,863,578,724
17,0.3707317073170826,549,827,603,718
18,0.42195121951220504,529,790,620,716
19,0.4731707317073276,519,772,627,722
20,0.5243902439024501,512,767,631,722
21,0.5756097560975726,516,763,632,725
22,0.626829268292695,526,706,638,731
23,0.6780487804878175,523,661,627,739
24,0.7292682926829401,513,608,615,719
25,0.7804878048780626,484,527,583,658
26,0.831707317073185,446,438,552,582
27,0.8829268292683077,399,352,520,500
28,0.9341463414634301,362,281,492,447
29,0.9853658536585526,318,228,448,380
30,1.036585365853675,277,161,408,314
31,1.0878048780487977,237,128,358,256
32,1.13902439024392,213,121,352,177
33,1.1902439024390425,210,119,354,174
34,1.2414634146341652,215,125,354,178
35,1.2926829268292876,212,121,354,173
36,1.34390243902441,212,119,353,171
37,1.3951219512195325,212,125,354,170
38,1.4463414634146552,207,123,354,172
39,1.4975609756097776,208,124,354,175
40,1.5487804878049003,212,121,354,173
41,1.6000000000000227,213,124,354,170
