,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,342,798,202,837
1,-0.4494505494505492,345,795,202,832
2,-0.39890109890109837,342,800,203,836
3,-0.3483516483516476,341,799,200,829
4,-0.2978021978021968,337,794,202,834
5,-0.24725274725274599,316,785,204,836
6,-0.19670329670329523,295,774,197,841
7,-0.1461538461538444,281,758,199,838
8,-0.0956043956043936,261,739,199,840
9,-0.045054945054942785,241,716,196,837
10,0.0054945054945080285,227,687,203,830
11,0.05604395604395884,217,653,193,794
12,0.10659340659340955,196,618,192,767
13,0.15714285714286036,184,568,190,740
14,0.20769230769231117,178,518,178,687
15,0.258241758241762,158,465,168,646
16,0.3087912087912128,153,423,158,604
17,0.3593406593406636,152,387,147,558
18,0.40989010989011443,146,342,136,515
19,0.46043956043956524,145,296,130,478
20,0.5109890109890161,143,291,128,442
21,0.5615384615384669,143,277,121,423
22,0.6120879120879177,158,278,111,415
23,0.6626373626373685,161,272,108,404
24,0.7131868131868191,160,277,109,405
25,0.7637362637362699,157,275,109,408
26,0.8142857142857207,157,272,111,408
27,0.8648351648351715,159,278,112,404
28,0.9153846153846223,157,278,112,407
29,0.9659340659340732,158,270,114,409
30,1.016483516483524,156,276,111,409
31,1.0670329670329748,161,273,114,410
32,1.1175824175824256,161,271,110,410
33,1.1681318681318764,158,271,110,409
34,1.2186813186813272,154,270,115,408
35,1.269230769230778,148,271,116,408
36,1.3197802197802289,161,271,112,400
37,1.3703296703296797,155,271,107,412
38,1.4208791208791305,148,262,114,404
39,1.4714285714285813,154,267,112,409
40,1.5219780219780321,147,270,117,405
41,1.572527472527483,146,265,116,405
42,1.6230769230769337,150,270,111,404
43,1.6736263736263846,148,268,110,405
44,1.7241758241758354,150,264,112,407
45,1.7747252747252862,150,268,112,405
46,1.825274725274737,157,268,112,407
47,1.8758241758241878,150,266,112,407
48,1.9263736263736382,146,270,117,409
49,1.976923076923089,152,268,114,409
50,2.02747252747254,146,261,111,405
51,2.0780219780219906,155,266,111,407
52,2.1285714285714414,150,270,110,400
53,2.1791208791208923,149,270,109,407
54,2.229670329670343,154,265,114,404
55,2.280219780219794,154,271,115,408
56,2.3307692307692447,154,264,110,404
57,2.3813186813186955,150,266,111,407
58,2.4318681318681463,152,268,110,405
59,2.482417582417597,152,271,112,376
60,2.532967032967048,166,210,121,341
61,2.5835164835164988,179,180,132,320
62,2.6340659340659496,207,159,128,256
63,2.6846153846154004,211,157,126,256
64,2.735164835164851,209,160,121,255
65,2.785714285714302,207,150,128,255
66,2.836263736263753,210,154,126,249
67,2.8868131868132036,212,154,124,247
68,2.9373626373626545,207,157,124,252
69,2.9879120879121053,211,151,123,250
70,3.038461538461556,210,155,127,255
71,3.089010989011007,213,152,124,254
72,3.1395604395604577,202,154,124,252
73,3.1901098901099085,207,154,120,256
74,3.2406593406593593,204,156,127,247
75,3.29120879120881,215,151,122,251
76,3.341758241758261,203,146,126,251
77,3.392307692307712,209,150,124,251
78,3.4428571428571626,207,149,119,254
79,3.4934065934066134,206,149,118,246
80,3.5439560439560642,208,148,129,245
81,3.5945054945055146,208,152,123,251
82,3.645054945054966,208,149,124,247
83,3.6956043956044162,206,155,124,245
84,3.7461538461538675,213,149,126,250
85,3.796703296703318,200,152,126,249
86,3.847252747252769,204,155,122,251
87,3.8978021978022195,211,151,122,252
88,3.9483516483516707,210,146,123,245
89,3.998901098901121,210,143,123,246
90,4.049450549450572,210,149,126,254
91,4.100000000000023,209,154,124,246
