,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,488,883,606,879
1,-0.4490196078431368,490,853,605,875
2,-0.39803921568627365,493,852,611,878
3,-0.3470588235294104,495,859,607,881
4,-0.29607843137254725,488,855,611,883
5,-0.24509803921568407,493,849,606,885
6,-0.19411764705882084,512,848,610,888
7,-0.14313725490195767,529,818,601,893
8,-0.09215686274509449,530,783,587,899
9,-0.04117647058823132,527,741,587,884
10,0.009803921568631857,511,707,584,835
11,0.06078431372549509,501,692,573,793
12,0.11176470588235832,484,675,578,778
13,0.16274509803922144,480,660,571,771
14,0.21372549019608467,481,636,567,758
15,0.2647058823529478,474,606,552,734
16,0.315686274509811,466,570,535,696
17,0.36666666666667425,450,525,528,676
18,0.41764705882353736,444,489,512,627
19,0.4686274509804006,440,452,503,592
20,0.5196078431372637,418,401,496,551
21,0.5705882352941269,398,372,483,504
22,0.6215686274509902,375,328,474,455
23,0.6725490196078534,328,280,448,407
24,0.7235294117647166,294,227,421,372
25,0.7745098039215796,275,183,406,336
26,0.8254901960784429,264,135,377,316
27,0.8764705882353061,237,107,347,242
28,0.9274509803921693,194,110,344,196
29,0.9784313725490326,193,107,341,190
30,1.0294117647058956,194,110,341,191
31,1.0803921568627588,192,105,344,190
32,1.131372549019622,192,109,345,191
33,1.1823529411764853,191,112,343,196
34,1.2333333333333485,192,109,345,190
35,1.2843137254902115,187,107,343,189
36,1.3352941176470747,191,104,341,195
37,1.386274509803938,198,110,343,198
38,1.4372549019608012,191,100,344,193
39,1.4882352941176644,192,112,345,193
40,1.5392156862745274,189,109,344,188
41,1.5901960784313909,194,100,341,189
42,1.6411764705882539,192,104,341,193
43,1.692156862745117,192,110,344,190
44,1.7431372549019803,191,107,348,190
45,1.7941176470588434,192,104,343,184
46,1.8450980392157068,191,103,339,200
47,1.8960784313725698,185,112,340,189
48,1.9470588235294333,191,109,346,188
49,1.9980392156862963,189,105,340,189
50,2.0490196078431593,190,100,336,186
51,2.1000000000000227,188,110,341,191
