,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,307,440,194,422
1,-0.44891304347826283,311,435,195,424
2,-0.39782608695652566,306,436,192,423
3,-0.34673913043478855,306,435,186,422
4,-0.2956521739130514,307,429,179,424
5,-0.2445652173913142,316,431,187,426
6,-0.1934782608695771,309,424,175,428
7,-0.14239130434783992,313,412,177,424
8,-0.09130434782610275,293,394,184,428
9,-0.04021739130436558,269,355,190,417
10,0.01086956521737159,262,342,204,405
11,0.061956521739108705,279,328,215,394
12,0.11304347826084582,274,302,230,366
13,0.16413043478258305,287,281,244,325
14,0.21521739130432016,287,257,252,315
15,0.2663043478260574,286,240,257,297
16,0.3173913043477945,296,225,263,278
17,0.3684782608695316,308,229,267,255
18,0.41956521739126884,330,222,275,239
19,0.47065217391300596,340,206,277,232
20,0.5217391304347432,349,190,294,219
21,0.5728260869564803,368,182,300,213
22,0.6239130434782174,387,174,313,191
23,0.6749999999999545,401,174,331,180
24,0.7260869565216916,418,170,335,170
25,0.777173913043429,436,166,344,160
26,0.8282608695651661,448,163,350,160
27,0.8793478260869032,449,161,349,157
28,0.9304347826086403,452,160,370,157
29,0.9815217391303774,462,163,401,148
30,1.0326086956521148,451,173,417,155
31,1.0836956521738519,442,177,428,154
32,1.134782608695589,436,178,428,153
33,1.1858695652173261,442,182,422,154
34,1.2369565217390632,442,179,426,155
35,1.2880434782608006,439,183,416,152
36,1.3391304347825377,447,185,421,153
37,1.3902173913042748,443,184,419,155
38,1.441304347826012,441,183,418,154
39,1.492391304347749,446,179,419,153
40,1.5434782608694864,441,183,417,152
41,1.5945652173912235,445,183,410,153
42,1.6456521739129606,447,182,408,157
43,1.6967391304346977,447,185,410,153
44,1.7478260869564348,444,175,410,153
45,1.798913043478172,444,174,411,150
46,1.849999999999909,448,176,403,149
