,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,539,625,607,734
1,-0.44886363636363635,537,626,600,733
2,-0.3977272727272727,540,625,606,740
3,-0.34659090909090906,539,629,602,733
4,-0.2954545454545454,540,630,606,732
5,-0.24431818181818182,543,625,602,736
6,-0.19318181818181818,535,631,603,739
7,-0.14204545454545453,542,623,607,737
8,-0.09090909090909088,562,602,610,736
9,-0.03977272727272724,588,565,597,709
10,0.011363636363636354,617,494,612,649
11,0.0625,624,410,636,567
12,0.11363636363636365,630,332,652,506
13,0.1647727272727273,620,294,640,466
14,0.21590909090909094,630,223,640,410
15,0.2670454545454546,619,174,659,326
16,0.31818181818181823,586,120,657,224
17,0.3693181818181819,565,103,662,167
18,0.4204545454545455,562,122,669,177
19,0.47159090909090917,565,58,666,133
20,0.5227272727272727,562,68,658,115
21,0.5738636363636365,539,27,659,94
22,0.625,540,55,665,44
23,0.6761363636363638,537,67,665,28
24,0.7272727272727273,536,76,666,27
25,0.778409090909091,532,75,669,21
26,0.8295454545454546,535,79,663,20
27,0.8806818181818183,534,83,664,23
28,0.9318181818181819,535,80,672,25
29,0.9829545454545456,539,76,669,19
30,1.0340909090909092,541,79,666,19
31,1.085227272727273,538,78,667,18
32,1.1363636363636365,538,81,669,25
33,1.1875,535,86,665,21
34,1.2386363636363638,537,84,669,28
35,1.2897727272727273,534,79,668,32
36,1.340909090909091,543,81,669,30
37,1.3920454545454546,531,83,669,29
38,1.4431818181818183,536,84,668,36
39,1.4943181818181819,540,87,668,31
40,1.5454545454545454,538,82,667,34
41,1.5965909090909092,540,82,671,28
42,1.647727272727273,539,89,672,34
43,1.6988636363636367,542,80,673,30
44,1.75,531,78,673,32
