,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,231,881,323,739
1,-0.4486486486486462,229,877,326,739
2,-0.39729729729729235,231,877,326,741
3,-0.3459459459459386,228,879,329,738
4,-0.29459459459458476,236,860,337,741
5,-0.24324324324323093,242,818,348,736
6,-0.19189189189187716,244,746,364,746
7,-0.14054054054052334,240,720,370,749
8,-0.08918918918916952,247,685,366,756
9,-0.03783783783781569,260,644,355,757
10,0.013513513513538133,251,592,330,725
11,0.06486486486489196,233,528,307,680
12,0.11621621621624567,215,447,283,616
13,0.1675675675675995,194,378,255,544
14,0.21891891891895332,168,295,244,465
15,0.27027027027030714,149,219,229,398
16,0.32162162162166097,120,181,225,318
17,0.3729729729730148,108,144,232,242
18,0.4243243243243686,106,148,234,239
19,0.47567567567572244,108,146,236,244
20,0.5270270270270763,108,149,236,240
21,0.57837837837843,105,140,230,245
22,0.6297297297297839,109,150,235,241
23,0.6810810810811376,107,144,229,240
24,0.7324324324324913,108,143,234,241
25,0.7837837837838453,107,143,236,236
26,0.835135135135199,106,144,233,239
27,0.8864864864865529,105,146,235,239
28,0.9378378378379066,107,148,234,240
29,0.9891891891892606,105,145,236,240
30,1.0405405405406143,106,153,229,239
31,1.0918918918919682,105,149,230,239
32,1.143243243243322,105,146,231,235
33,1.1945945945946757,110,143,230,235
34,1.2459459459460296,111,149,232,246
35,1.2972972972973833,106,146,235,239
36,1.3486486486487372,102,148,230,239
37,1.400000000000091,105,153,234,236
