,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,317,941,162,857
1,-0.4489130434782604,318,942,164,848
2,-0.3978260869565208,315,936,156,863
3,-0.3467391304347811,299,906,140,872
4,-0.2956521739130415,293,887,143,874
5,-0.24456521739130188,282,868,142,881
6,-0.1934782608695622,282,850,138,878
7,-0.1423913043478226,264,828,143,888
8,-0.09130434782608299,251,805,146,893
9,-0.040217391304343375,245,766,151,881
10,0.010869565217396238,246,721,170,874
11,0.061956521739135906,247,682,188,841
12,0.11304347826087557,249,643,196,799
13,0.16413043478261513,237,605,189,767
14,0.2152173913043548,225,560,188,715
15,0.26630434782609436,199,493,180,678
16,0.317391304347834,193,434,162,610
17,0.3684782608695737,187,378,156,548
18,0.41956521739131325,184,319,145,493
19,0.4706521739130529,192,273,140,454
20,0.5217391304347925,200,212,128,381
21,0.5728260869565323,208,179,126,339
22,0.6239130434782718,236,154,134,285
23,0.6750000000000114,266,123,131,208
24,0.7260869565217511,266,123,128,205
25,0.7771739130434907,265,123,128,207
26,0.8282608695652303,270,125,130,204
27,0.8793478260869698,268,123,132,208
28,0.9304347826087096,263,117,131,204
29,0.9815217391304492,271,116,132,207
30,1.0326086956521887,270,120,128,205
31,1.0836956521739285,260,120,128,204
32,1.134782608695668,265,119,117,211
33,1.1858695652174076,272,116,125,207
34,1.2369565217391474,270,118,130,205
35,1.288043478260887,266,118,124,209
36,1.3391304347826265,268,114,122,210
37,1.3902173913043663,265,113,120,206
38,1.4413043478261058,270,116,128,208
39,1.4923913043478454,263,117,125,207
40,1.543478260869585,263,113,124,206
41,1.5945652173913247,269,116,123,204
42,1.6456521739130645,267,120,124,215
43,1.6967391304348038,263,110,131,208
44,1.7478260869565436,272,123,131,213
45,1.7989130434782834,260,117,119,204
46,1.8500000000000227,265,121,123,209
