,time,n-xpos,n-ypos,t-xpos,t-ypos
0,-0.5,502,890,639,873
1,-0.4488372093023245,500,890,640,876
2,-0.397674418604649,501,886,637,885
3,-0.34651162790697354,502,882,636,876
4,-0.29534883720929805,503,886,639,879
5,-0.24418604651162262,500,885,635,881
6,-0.19302325581394714,499,887,636,880
7,-0.14186046511627165,508,881,640,885
8,-0.09069767441859616,530,849,636,892
9,-0.03953488372092068,550,810,632,900
10,0.011627906976754754,559,740,612,887
11,0.06279069767443024,562,665,606,809
12,0.11395348837210573,576,572,598,720
13,0.1651162790697812,578,484,603,638
14,0.2162790697674567,588,366,606,561
15,0.2674418604651322,599,301,611,482
16,0.3186046511628077,608,236,619,413
17,0.36976744186048316,609,161,632,328
18,0.42093023255815865,594,98,651,226
19,0.47209302325583413,573,43,652,142
20,0.5232558139535095,550,40,666,78
21,0.574418604651185,535,46,670,51
22,0.6255813953488605,530,68,668,35
23,0.676744186046536,527,76,659,37
24,0.7279069767442115,525,78,664,34
25,0.7790697674418869,524,69,669,37
26,0.8302325581395624,521,69,663,39
27,0.8813953488372379,521,68,664,40
28,0.9325581395349134,522,68,668,37
29,0.9837209302325889,522,68,664,39
30,1.0348837209302644,525,68,668,38
31,1.0860465116279399,518,64,668,43
32,1.1372093023256153,517,66,665,39
33,1.1883720930232908,512,70,667,40
34,1.2395348837209663,521,66,663,38
35,1.2906976744186418,516,68,663,31
36,1.3418604651163173,516,68,671,30
37,1.3930232558139928,519,72,671,36
38,1.4441860465116683,521,66,669,34
39,1.4953488372093438,516,66,673,36
40,1.546511627907019,509,71,671,38
41,1.5976744186046945,522,68,674,31
42,1.64883720930237,516,68,664,33
43,1.7000000000000455,517,70,668,28
